# index, _pos
396,"array([ 2.45734929, -0.75363558])"
397,"array([ 1.65158548, -0.00298141])"
398,"array([ 1.69489562, -0.06045607])"
399,"array([1.74292233, 0.03956431])"
400,"array([2.13544012, 0.0375998 ])"
401,"array([ 1.82279546, -0.13795504])"
402,"array([1.60773725, 0.03747821])"
403,"array([1.79252403, 0.12242145])"
404,"array([1.84006491, 0.05367719])"
405,"array([1.79419464e+00, 1.33932230e-03])"
406,"array([ 1.64513412, -0.04369748])"
407,"array([1.85439402, 0.02447285])"
408,"array([ 1.61341693e+00, -9.60903843e-04])"
409,"array([1.64040025, 0.08460839])"
410,"array([ 1.58394413, -0.01857046])"
411,"array([1.76852201, 0.05767248])"
412,"array([ 1.81588678, -0.36056543])"
413,"array([ 2.47945928, -0.27885237])"
414,"array([ 2.42453841, -0.22058512])"
415,"array([ 2.26136126, -0.28334797])"
416,"array([ 2.43850865, -0.4163128 ])"
417,"array([ 2.49270658, -0.30706857])"
418,"array([ 2.51674502, -0.13144707])"
419,"array([ 2.5467885 , -0.15510214])"
420,"array([ 2.61176997, -0.19357435])"
421,"array([ 2.55041774, -0.0620505 ])"
422,"array([ 2.09245669, -0.2450763 ])"
423,"array([ 2.40711672, -0.12285709])"
424,"array([2.54266624, 0.07720577])"
425,"array([ 2.20446263, -0.01643354])"
426,"array([ 1.97395552, -0.07338841])"
427,"array([1.8785767 , 0.09724225])"
428,"array([ 1.7933166 , -0.46523022])"
429,"array([ 2.02449552, -0.2363015 ])"
430,"array([ 2.10261165, -0.48853333])"
431,"array([ 1.49606009, -0.37746729])"
432,"array([2.32845256, 0.01496472])"
433,"array([2.49544467, 0.16664263])"
434,"array([ 2.11028195, -0.0475621 ])"
435,"array([ 2.26989306, -0.21201561])"
436,"array([2.35956335, 0.04423966])"
437,"array([2.53735578, 0.20775915])"
438,"array([2.4334486 , 0.17380065])"
439,"array([ 2.27930609, -0.25364018])"
440,"array([2.44527917, 0.23052384])"
441,"array([2.33842326, 0.1455651 ])"
442,"array([2.37411054, 0.12785191])"
443,"array([2.44618552, 0.08563659])"
444,"array([2.40611172, 0.10998826])"
445,"array([2.51195092, 0.11817954])"
446,"array([2.57313495, 0.13986044])"
447,"array([2.47046281, 0.19873461])"
448,"array([2.55267908, 0.17045805])"
449,"array([2.48890805, 0.24170462])"
450,"array([2.44722275, 0.27354197])"
451,"array([2.40736148, 0.21168983])"
452,"array([2.40497846, 0.2534506 ])"
453,"array([2.4681106 , 0.14141731])"
454,"array([ 1.78047268, -0.26433974])"
455,"array([ 2.03077832, -0.18293145])"
456,"array([ 1.61907765, -0.39724968])"
457,"array([ 2.25190834, -0.31167329])"
458,"array([ 2.07251752, -0.36868709])"
459,"array([ 1.60366507, -0.50664894])"
460,"array([ 1.5825042 , -0.41208526])"
461,"array([ 2.14161594, -0.1733616 ])"
462,"array([ 1.9615458 , -0.33464414])"
463,"array([ 2.33448701, -0.22526831])"
464,"array([ 2.33302621, -0.09754041])"
465,"array([ 2.37150089, -0.16184885])"
466,"array([ 2.38466474, -0.19240584])"
467,"array([ 2.39145259, -0.34272082])"
468,"array([ 2.08550821, -0.18675195])"
469,"array([ 2.51005678, -0.25736334])"
470,"array([ 2.47695058, -0.14353145])"
471,"array([ 2.41179925, -0.26272209])"
