# index, _pos
435,"array([ 3.61591105, -8.34835849])"
436,"array([ 3.10661764, -8.56338453])"
437,"array([ 2.91489494, -8.61588843])"
438,"array([ 1.92149525, -7.57462679])"
439,"array([ 4.83121677, -9.32867453])"
440,"array([ 2.78199652, -9.03826306])"
441,"array([  5.43405147, -10.10094823])"
442,"array([  5.18333449, -11.04869279])"
443,"array([  3.75136811, -10.06090354])"
444,"array([  3.79152976, -10.20516919])"
445,"array([ 4.2456608 , -9.64843218])"
446,"array([  3.14719791, -10.10974976])"
447,"array([ 3.00517968, -9.81138121])"
448,"array([  2.74937292, -11.14936482])"
449,"array([  2.81121298, -11.59175345])"
450,"array([ 4.67922145, -9.3704817 ])"
451,"array([  2.06653187, -11.98927106])"
452,"array([ 6.12463862, -8.56751198])"
453,"array([ 5.54199676, -8.35066052])"
454,"array([ 2.86216346, -9.07313748])"
455,"array([ 4.48649418, -8.0719819 ])"
456,"array([  3.83043724, -10.35669478])"
457,"array([  3.19724978, -11.24314564])"
458,"array([ 6.1054028 , -9.85770924])"
459,"array([ 4.77336931, -8.37336632])"
460,"array([  4.25654765, -10.67630203])"
461,"array([  4.04285969, -10.38313479])"
462,"array([  3.75212065, -10.81087195])"
463,"array([  3.88344928, -11.75703199])"
464,"array([ 4.02290804, -8.31659625])"
465,"array([  4.76255631, -10.52318672])"
466,"array([ -8.30068481, -12.40355541])"
467,"array([ -8.43670148, -12.5655845 ])"
468,"array([10.65678416,  0.1068998 ])"
469,"array([10.68371891,  0.33116071])"
470,"array([ 2.34074652, -8.51065044])"
471,"array([ 2.27344558, -9.15039457])"
472,"array([ 3.2039185 , -8.76527053])"
473,"array([ 3.05111093, -7.7926149 ])"
474,"array([ 3.12205053, -7.05542059])"
475,"array([ 2.91927687, -9.14611952])"
476,"array([ 3.15607419, -9.47837245])"
477,"array([ 1.49081795, -7.50665447])"
478,"array([ 0.89151219, -9.45047518])"
479,"array([ 1.09911433, -8.34187467])"
480,"array([ 1.91713271, -8.79433616])"
481,"array([ 2.7057344, -9.0543551])"
482,"array([  3.52860154, -11.51609498])"
483,"array([  3.61210205, -11.03833937])"
484,"array([  3.67958881, -11.22913606])"
485,"array([  3.20374283, -13.78428507])"
486,"array([  3.22462836, -12.97989008])"
487,"array([ 4.96207525, -9.1467736 ])"
488,"array([ 3.64361586, -9.02995864])"
489,"array([ 2.43358092, -8.37668551])"
490,"array([  3.21434832, -14.11974667])"
491,"array([  3.91001403, -10.08099487])"
492,"array([  2.43909997, -11.8133619 ])"
493,"array([  4.04361287, -12.55280938])"
494,"array([ 1.85604002, -8.2871324 ])"
495,"array([ 2.05971333, -9.22191298])"
496,"array([ 3.90924869, -7.47198147])"
497,"array([ 3.99620252, -6.59283616])"
498,"array([ 3.06366409, -8.47402605])"
499,"array([ 1.70981264, -9.82751372])"
500,"array([  4.03381934, -10.30419304])"
501,"array([  3.83671509, -10.98648833])"
502,"array([ 0.44816092, -8.05016228])"
503,"array([  2.9025097 , -11.16600382])"
504,"array([  3.22052569, -10.04214853])"
505,"array([  3.1065418 , -11.27812277])"
506,"array([ 3.21829035, -9.53077158])"
507,"array([ 2.51271693, -8.51632525])"
508,"array([ 1.6938245 , -8.13775234])"
509,"array([ 3.23106015, -9.10388567])"
510,"array([ 4.00087344, -8.44905793])"
511,"array([  4.4058092 , -10.94035709])"
512,"array([  3.65421211, -10.66768232])"
513,"array([ 5.68177643, -8.03593848])"
514,"array([ -0.85152522, -10.83429481])"
