# index, label, _pos
1518,550200_w,"array([ 4.91000317, -8.93278025])"
1519,76916_i,"array([ 4.28894167, -6.99047106])"
1520,7694_i,"array([ 7.07085966, -8.11423905])"
1521,200171_w,"array([ 7.66153751, -8.76615351])"
1522,324631_w,"array([ 7.75515207, -8.58631385])"
1523,770_i,"array([ 7.84646994, -9.36726594])"
1524,228497_w,"array([ 8.1854978 , -9.86481298])"
1525,251485_w,"array([ 7.97336982, -9.89611189])"
1526,579108_w,"array([ 8.29444371, -9.68130419])"
1527,77219_i,"array([ -2.09848085, -10.96149175])"
1528,593192_w,"array([ -1.81474521, -10.9530131 ])"
1529,77403_i,"array([ 6.06975118, -2.36822926])"
1530,276084_w,"array([ 5.93616083, -1.8827656 ])"
1531,308805_w,"array([ 6.15163511, -1.82715654])"
1532,617081_w,"array([ 5.98245566, -1.69657612])"
1533,77640_i,"array([ 5.93506315, -4.81237344])"
1534,326292_w,"array([ 5.7277078 , -4.26191168])"
1535,77824_i,"array([ 6.16724424, -4.21461546])"
1536,406048_w,"array([ 5.8169885 , -3.76350791])"
1537,77900_i,"array([ 4.99458741, -4.99597668])"
1538,77938_i,"array([ 5.73954176, -4.78789049])"
1539,78239_i,"array([ 7.26302068, -5.26989454])"
1540,78279_i,"array([ 4.49255987, -7.27104597])"
1541,78654_i,"array([ 8.37719372, -4.65059335])"
1542,108566_w,"array([ 9.16611558, -4.45894674])"
1543,139880_w,"array([ 9.00240016, -4.36168085])"
1544,196708_w,"array([ 9.21012132, -4.73125608])"
1545,232745_w,"array([ 8.67083788, -4.30111854])"
1546,269696_w,"array([ 8.90626404, -4.53438335])"
1547,2874_w,"array([ 9.02401288, -4.70734352])"
1548,325298_w,"array([ 9.02163151, -4.18195738])"
1549,371885_w,"array([ 8.96518958, -4.97184477])"
1550,451725_w,"array([ 9.09724104, -4.85690625])"
1551,471783_w,"array([ 8.87621128, -4.74598095])"
1552,569840_w,"array([ 8.89491001, -4.08632867])"
1553,704046_w,"array([ 9.15631577, -4.29553091])"
1554,7801_w,"array([ 9.26716859, -4.57134251])"
1555,78967_i,"array([ 6.78395197, -4.61889737])"
1556,702877_w,"array([ 7.19041695, -4.22865565])"
1557,79003_i,"array([0.16586826, 3.57958384])"
1558,308061_w,"array([0.40394204, 3.52187125])"
1559,79041_i,"array([  6.38814152, -10.71029583])"
1560,201717_w,"array([  6.71418625, -10.8657985 ])"
1561,259024_w,"array([  6.8492731, -11.0260563])"
1562,2861_w,"array([  6.56021008, -11.28320193])"
1563,323536_w,"array([  6.55051174, -11.03762485])"
1564,323641_w,"array([  6.38348521, -11.20300451])"
1565,324285_w,"array([  6.29233664, -11.01868587])"
1566,324365_w,"array([  6.73876509, -11.20034227])"
1567,325196_w,"array([  6.22922476, -11.31352542])"
1568,402777_w,"array([  6.05720793, -10.96848039])"
1569,67695_w,"array([  6.0690297 , -11.17896537])"
1570,79065_i,"array([ 8.99721112, -5.24448946])"
1571,122908_w,"array([ 9.70324817, -5.19375925])"
1572,340478_w,"array([ 9.59828242, -5.03376914])"
1573,354540_w,"array([ 9.60589623, -5.5254924 ])"
1574,424162_w,"array([ 9.73887068, -5.39359979])"
1575,442599_w,"array([ 9.53696946, -5.29950863])"
1576,79104_i,"array([ 4.49746623, -8.21747087])"
1577,7919_i,"array([ 3.2853043 , -4.85984024])"
1578,246433_w,"array([ 3.00550224, -4.39475254])"
1579,316270_w,"array([ 2.63331805, -4.78701753])"
1580,316350_w,"array([ 2.76956996, -4.95850336])"
1581,316432_w,"array([ 2.70453435, -4.59857558])"
1582,316514_w,"array([ 2.94868774, -4.59082274])"
1583,316598_w,"array([ 2.86236174, -4.77604125])"
1584,449426_w,"array([ 2.79294767, -4.42091036])"
1585,79360_i,"array([ 4.13797711, -3.65450521])"
1586,278495_w,"array([ 3.66780428, -3.49119792])"
1587,307819_w,"array([ 3.86399581, -3.1709457 ])"
1588,389748_w,"array([ 3.70526979, -3.26933908])"
1589,79525_i,"array([ 5.69657653, -5.06517839])"
1590,268228_w,"array([ 5.45477681, -4.42647253])"
1591,79721_i,"array([ 6.08894608, -6.67701653])"
1592,80023_i,"array([ 7.06320905, -7.18945883])"
1593,204742_w,"array([ 7.80336072, -7.79151141])"
1594,251696_w,"array([ 7.79306099, -7.21140807])"
1595,258098_w,"array([ 7.91181434, -7.31806951])"
1596,258157_w,"array([ 7.9848072 , -7.56152686])"
1597,262045_w,"array([ 7.7240728 , -7.35653389])"
1598,278064_w,"array([ 7.84783909, -7.46015275])"
1599,310992_w,"array([ 7.67374844, -7.66554473])"
1600,325537_w,"array([ 7.63868469, -7.82017973])"
1601,341132_w,"array([ 7.68604044, -7.50788469])"
1602,373440_w,"array([ 7.81456077, -7.60726271])"
1603,379553_w,"array([ 8.03032972, -7.41268972])"
1604,626949_w,"array([ 7.93259222, -7.71164298])"
1605,80047_i,"array([ 7.8946554 , -5.57518286])"
1606,8143_i,"array([ 6.99832074, -2.11606114])"
1607,278724_w,"array([ 7.29571685, -1.6321652 ])"
1608,296599_w,"array([ 7.08824006, -1.55301576])"
1609,824_i,"array([-2.97084196, -4.22890793])"
1610,264437_w,"array([-2.97141224, -4.48538052])"
1611,324472_w,"array([-2.97915431, -3.97811453])"
1612,8367_i,"array([ 3.32486344, -5.61405267])"
1613,8586_i,"array([  5.44694854, -15.51521995])"
1614,8612_i,"array([ 5.55656589, -3.69106708])"
1615,130588_w,"array([ 5.4274912 , -3.45320865])"
1616,14317_w,"array([ 4.96185985, -3.17084062])"
1617,155687_w,"array([ 4.9974744 , -3.01771359])"
1618,215024_w,"array([ 4.80603195, -3.28467676])"
1619,241937_w,"array([ 4.97649664, -3.65936903])"
1620,244296_w,"array([ 4.95847988, -3.49008129])"
1621,250707_w,"array([ 4.8257643 , -3.59392574])"
1622,260088_w,"array([ 5.13279179, -3.08961039])"
1623,262168_w,"array([ 5.12609814, -3.58375364])"
1624,265899_w,"array([ 5.66297273, -3.18257   ])"
1625,271377_w,"array([ 5.53144641, -3.08843752])"
1626,281466_w,"array([ 5.1007684, -3.2504039])"
1627,290695_w,"array([ 5.53515444, -3.27350306])"
1628,291718_w,"array([ 5.75415299, -3.30955618])"
1629,303421_w,"array([ 5.24734602, -3.35285692])"
1630,311328_w,"array([ 5.61103716, -3.43972132])"
1631,312758_w,"array([ 5.250883  , -3.18695397])"
1632,321238_w,"array([ 5.28771613, -3.0057052 ])"
1633,326371_w,"array([ 5.10435445, -3.41207008])"
1634,40238_w,"array([ 4.95781297, -3.33133369])"
1635,415727_w,"array([ 5.15278886, -2.93025071])"
1636,454357_w,"array([ 5.38228244, -3.27729366])"
1637,46966_w,"array([ 5.73483946, -3.04963419])"
1638,483559_w,"array([ 5.28154994, -3.52354414])"
1639,490552_w,"array([ 5.388387  , -3.11183825])"
1640,525396_w,"array([ 4.78948608, -3.43686231])"
1641,8832_i,"array([ 5.11306952, -7.61175607])"
1642,9278_i,"array([ 4.02770124, -7.28040272])"
1643,319653_w,"array([ 3.16252429, -7.39764452])"
1644,53223_w,"array([ 3.19022484, -7.04465422])"
1645,9489_i,"array([ 7.29335777, -5.45749197])"
1646,277660_w,"array([ 7.87133851, -5.73125448])"
1647,31247_w,"array([ 7.86306516, -5.41049659])"
1648,630599_w,"array([ 7.70967939, -5.73739012])"
1649,984_i,"array([ 3.89880291, -7.39559097])"
1650,9966_i,"array([ 4.8894236, -6.8633105])"
