# index, _pos
304,"array([ 3.33328091, -3.85674286])"
305,"array([ 3.17245428, -4.06918587])"
306,"array([ 3.30152477, -3.79074105])"
307,"array([ 3.25697239, -3.94193895])"
308,"array([ 3.18595075, -4.04328526])"
309,"array([ 3.13995198, -4.12662157])"
310,"array([ 3.14325396, -4.01347043])"
311,"array([ 3.04115142, -4.16478333])"
312,"array([ 3.28530206, -3.73236207])"
313,"array([ 3.43338563, -4.00599835])"
314,"array([ 3.26723601, -3.98973233])"
315,"array([ 3.13105466, -4.04162898])"
316,"array([ 3.2107262 , -4.08114741])"
317,"array([ 3.27465956, -4.14731397])"
318,"array([ 2.91259205, -3.81928739])"
319,"array([ 3.15532049, -4.27921652])"
320,"array([ 2.90146969, -4.07149379])"
321,"array([ 3.31674793, -3.8824869 ])"
322,"array([ 3.30477314, -3.86366523])"
323,"array([ 3.44044688, -4.04094398])"
324,"array([ 3.33820992, -3.74843032])"
325,"array([ 2.84887609, -4.26183889])"
326,"array([ 3.07541707, -4.02561475])"
327,"array([ 3.17996959, -4.11511542])"
328,"array([ 3.08993234, -3.78291995])"
329,"array([ 3.03162615, -3.84593682])"
330,"array([ 2.96537468, -3.99226627])"
331,"array([ 3.09271167, -4.13218132])"
332,"array([ 3.18681091, -4.20251917])"
333,"array([ 3.11086244, -3.84949581])"
334,"array([ 3.00580458, -4.1124181 ])"
335,"array([ 3.23544884, -4.20149492])"
336,"array([ 3.15976699, -3.92280947])"
337,"array([ 2.84556066, -4.16904239])"
338,"array([ 2.98372632, -4.26592473])"
339,"array([ 3.233256  , -4.06658398])"
340,"array([ 2.9867755 , -3.96639936])"
341,"array([ 2.89507926, -3.89993139])"
342,"array([ 3.0662733 , -4.17840689])"
343,"array([ 2.76725547, -3.94883987])"
344,"array([ 2.93097461, -3.98302503])"
345,"array([ 2.93495191, -3.80107896])"
346,"array([ 3.03973714, -3.98071582])"
347,"array([ 2.99086491, -4.01130873])"
348,"array([ 2.87851887, -3.99714617])"
349,"array([ 2.96476592, -3.88938742])"
350,"array([ 2.95207279, -4.27931648])"
351,"array([ 2.97063593, -4.02414312])"
352,"array([ 3.03672352, -3.80004443])"
353,"array([ 2.90031382, -3.93399282])"
354,"array([ 3.28290191, -3.77833457])"
355,"array([ 2.95435105, -3.86043833])"
356,"array([ 2.93117204, -3.84151667])"
357,"array([ 3.20287028, -3.80615432])"
358,"array([ 2.92842718, -3.94267081])"
359,"array([ 2.83190799, -3.88371946])"
360,"array([ 2.97665116, -3.77406736])"
361,"array([ 3.29579741, -3.99165273])"
362,"array([ 3.20789167, -3.78502403])"
363,"array([ 3.03181018, -4.2503762 ])"
364,"array([ 2.98680426, -4.05530681])"
365,"array([ 2.93193335, -4.04525485])"
366,"array([ 2.95933981, -3.82771849])"
367,"array([ 3.10432879, -4.03217465])"
368,"array([ 2.84087853, -3.95801781])"
369,"array([ 2.81585542, -4.01321254])"
370,"array([ 3.06660711, -3.93397765])"
371,"array([ 3.1173953 , -4.14605753])"
372,"array([ 3.16790624, -3.88500155])"
373,"array([ 2.81703457, -4.14932014])"
374,"array([ 3.15289454, -3.76188075])"
375,"array([ 3.30435266, -4.08133046])"
376,"array([ 3.00994424, -3.93597885])"
