# index, _pos
628,"array([3.23157519, 0.04056484])"
629,"array([3.19166653, 0.05315555])"
630,"array([ 3.34021688, -0.09230476])"
631,"array([ 3.42188058, -0.11215571])"
632,"array([ 3.29849858, -0.3622388 ])"
633,"array([ 3.28328115, -0.41340092])"
634,"array([ 3.31531368, -0.37680014])"
635,"array([ 3.25452306, -0.41490581])"
636,"array([3.37247505, 0.08354808])"
637,"array([3.28472589, 0.07158693])"
638,"array([ 2.71057577, -0.63567403])"
639,"array([ 2.96720723, -0.56509712])"
640,"array([ 2.70499726, -0.83174059])"
641,"array([ 3.07300926, -0.39763056])"
642,"array([ 3.20645754, -0.83118105])"
643,"array([ 3.09066039, -0.09301141])"
644,"array([ 3.07054286, -0.1311179 ])"
645,"array([ 2.81010093, -0.39678454])"
646,"array([ 3.10515551, -0.22068027])"
647,"array([ 2.99233911, -0.10472667])"
648,"array([ 3.10634927, -0.12699434])"
649,"array([ 3.00634403, -0.63160196])"
650,"array([ 2.88353698, -0.21961299])"
651,"array([ 3.03758137, -0.00495293])"
652,"array([ 3.05893824, -0.0336591 ])"
653,"array([ 3.14985766, -0.20982066])"
654,"array([ 3.16693837, -0.31388497])"
655,"array([ 3.00633066, -0.18466001])"
656,"array([ 3.09267788, -0.75812331])"
657,"array([ 2.97807924, -0.3358145 ])"
658,"array([ 2.90804517, -0.68865503])"
659,"array([ 2.99600112, -0.81469185])"
660,"array([ 3.06131513, -0.31731067])"
661,"array([ 3.11880824, -0.49108879])"
662,"array([ 2.90958319, -0.58834748])"
663,"array([ 3.12383684, -0.3500146 ])"
664,"array([ 2.93529718, -0.46740535])"
665,"array([ 3.02589651, -0.96847288])"
666,"array([ 3.08231668, -0.9606421 ])"
667,"array([ 3.07370043, -0.84273977])"
668,"array([ 3.17193168, -0.59932445])"
669,"array([ 3.35357015, -0.94373841])"
670,"array([ 3.25720858, -0.43842822])"
671,"array([ 3.15910769, -0.69770207])"
672,"array([ 2.98398277, -0.67146043])"
673,"array([ 3.08472355, -0.78660118])"
674,"array([ 2.9083693 , -0.85990904])"
675,"array([ 2.62649536, -0.84653001])"
676,"array([ 3.09257733, -0.53185478])"
677,"array([ 3.37441366, -0.34855936])"
678,"array([ 3.18550325, -0.75019304])"
679,"array([ 3.32849024, -0.71722734])"
680,"array([ 2.75715123, -0.97507804])"
681,"array([ 2.47400527, -0.49156083])"
682,"array([ 3.14133858, -0.54053006])"
683,"array([ 3.06471941, -0.37419368])"
684,"array([ 3.08422277, -0.32349472])"
685,"array([ 3.21289582, -0.14626999])"
686,"array([ 2.99051174, -0.07085046])"
687,"array([ 3.02686329, -0.07495248])"
688,"array([ 2.69904318, -0.22947206])"
689,"array([ 2.94110034, -0.18336889])"
690,"array([ 2.74806533, -0.41202935])"
691,"array([ 3.10149714, -0.16233264])"
692,"array([ 3.07867641, -0.22318338])"
693,"array([ 2.96965722, -0.39403035])"
694,"array([ 2.79767515, -0.53372931])"
695,"array([ 2.86023345, -0.75856211])"
696,"array([ 2.80142747, -0.67678557])"
697,"array([ 2.61324253, -0.55588601])"
698,"array([ 2.59766063, -0.52989222])"
699,"array([ 2.85689971, -0.35466807])"
700,"array([ 2.61656437, -0.40533912])"
701,"array([ 2.69976938, -0.79914191])"
702,"array([ 2.52411943, -0.921151  ])"
703,"array([ 3.54103707, -1.03489009])"
704,"array([ 3.29254992, -0.83903435])"
705,"array([ 3.64289188, -0.96435525])"
706,"array([ 3.50856557, -0.9942038 ])"
707,"array([ 3.53547627, -0.9632174 ])"
708,"array([ 3.77979146, -0.86587207])"
709,"array([ 3.75459612, -0.96344285])"
710,"array([ 3.66390704, -1.01546982])"
711,"array([ 3.68609158, -0.9847543 ])"
712,"array([ 3.70956943, -0.95019379])"
713,"array([ 3.68304071, -0.92902261])"
714,"array([ 3.7181367 , -0.90505116])"
715,"array([ 3.70065908, -0.87238813])"
716,"array([ 3.70445246, -1.04111197])"
717,"array([ 3.66562446, -1.06990147])"
718,"array([ 3.60800356, -0.92090421])"
719,"array([ 3.73211994, -1.00270728])"
720,"array([ 3.61635474, -0.98747131])"
721,"array([ 3.56678919, -1.07854149])"
722,"array([ 3.57985478, -1.03626859])"
723,"array([ 3.62260856, -1.03609918])"
724,"array([ 3.74112704, -0.868648  ])"
725,"array([ 3.74364057, -0.82121452])"
726,"array([ 3.02878796, -1.09162082])"
727,"array([ 2.89097654, -1.05362557])"
728,"array([ 2.7197699 , -0.66757693])"
729,"array([ 2.59721287, -0.58791527])"
730,"array([ 2.59268399, -0.22770569])"
731,"array([ 2.86106979, -0.25221759])"
732,"array([2.7224187 , 0.02642098])"
733,"array([ 2.51075801, -0.62625191])"
734,"array([ 2.55257797, -0.67924053])"
735,"array([ 2.69971849, -0.56430344])"
736,"array([ 2.90858314, -0.38628063])"
737,"array([ 2.88763552, -0.35318607])"
738,"array([ 2.67954929, -0.45506506])"
739,"array([ 2.60003511, -0.26790871])"
740,"array([ 2.91447989, -0.41327468])"
741,"array([ 2.69170478, -0.65626273])"
742,"array([ 2.90524378, -0.19061045])"
743,"array([ 2.95642315, -0.34866624])"
744,"array([3.0014313 , 0.04416841])"
745,"array([ 2.99711602, -0.65209462])"
746,"array([ 2.67335474, -0.69622519])"
747,"array([ 3.67361989, -0.43626765])"
748,"array([ 3.89175602, -0.37590348])"
749,"array([ 2.73355187, -0.61799832])"
750,"array([ 2.73291802, -0.91455954])"
751,"array([ 2.52339202, -0.36661891])"
752,"array([ 2.79202207, -0.27560494])"
753,"array([ 2.99338976, -0.38754972])"
754,"array([ 3.53991424, -0.35975954])"
755,"array([ 3.04245647, -0.77644865])"
756,"array([ 3.29771169, -0.13910378])"
757,"array([ 2.98429294, -0.59072203])"
758,"array([2.5425215 , 0.07025325])"
759,"array([ 2.67934529, -0.11568673])"
760,"array([ 2.75923708, -0.92619868])"
761,"array([ 2.62288015, -1.05606157])"
762,"array([ 3.50013305, -0.3348282 ])"
763,"array([ 2.63129398, -0.58972155])"
764,"array([ 2.85624391, -0.71236474])"
765,"array([ 2.42786432, -0.48133643])"
766,"array([ 2.27636615, -0.43421751])"
767,"array([ 3.30741132, -0.10538335])"
768,"array([ 3.20321621, -0.35428752])"
769,"array([ 2.96267692, -0.47862082])"
770,"array([ 3.27388695, -0.37986431])"
771,"array([ 2.53138264, -0.5941053 ])"
772,"array([ 3.01391326, -0.766201  ])"
773,"array([ 2.65963418, -0.66668065])"
774,"array([ 2.44473526, -0.65450821])"
775,"array([ 2.96621687, -0.58539986])"
776,"array([ 2.88065343, -0.56735954])"
777,"array([ 2.53738533, -0.50165616])"
778,"array([ 3.03408726, -0.34055174])"
779,"array([ 3.23828211, -0.83827474])"
780,"array([ 2.27478654, -0.59999817])"
781,"array([ 2.14666356, -0.64497868])"
782,"array([ 2.1452291 , -0.56597921])"
783,"array([ 2.84435044, -0.0399904 ])"
784,"array([ 2.88206134, -0.05253155])"
785,"array([2.92446287, 0.08951414])"
786,"array([2.97156264, 0.09206018])"
787,"array([ 2.90349094, -0.00977348])"
788,"array([ 2.9991165 , -0.44123027])"
789,"array([2.75947133, 0.28515005])"
790,"array([2.79614816, 0.09508433])"
791,"array([2.85621191, 0.26206168])"
792,"array([ 3.40578107, -0.2141318 ])"
793,"array([ 3.27174087, -0.09458207])"
794,"array([ 3.51646271, -0.62492918])"
795,"array([ 2.81761711, -0.79555105])"
796,"array([ 3.13385712, -0.15666296])"
797,"array([ 3.15667164, -0.39390034])"
798,"array([ 2.54321578, -0.43257246])"
799,"array([ 3.09684682, -1.32142073])"
800,"array([ 3.14330599, -1.05125143])"
801,"array([ 2.9991625 , -1.39052223])"
802,"array([ 3.14612468, -0.49908511])"
803,"array([ 3.61657336, -1.09419738])"
804,"array([ 3.01486045, -0.0405739 ])"
805,"array([ 2.9500687 , -0.24249933])"
806,"array([ 2.95959947, -0.11149579])"
807,"array([ 2.62432063, -0.94344839])"
808,"array([ 3.13820072, -0.37987387])"
809,"array([ 3.18935337, -0.50152267])"
810,"array([ 3.20955163, -0.23919482])"
811,"array([ 2.55799121, -1.00152806])"
812,"array([ 2.63236808, -0.80124429])"
813,"array([ 2.77215324, -0.01726258])"
814,"array([ 3.00436029, -0.84263907])"
815,"array([ 2.28707426, -1.12636095])"
816,"array([ 2.48100834, -0.96421667])"
817,"array([ 2.16124802, -1.1532482 ])"
818,"array([ 2.19361569, -1.19992506])"
819,"array([ 2.74825573, -0.74986988])"
820,"array([ 3.10346893, -0.92707542])"
821,"array([ 3.01397077, -0.32935024])"
822,"array([ 3.09675106, -0.89882396])"
823,"array([ 3.3358629, -0.7456521])"
824,"array([ 2.50930533, -0.69072387])"
825,"array([ 2.5281456 , -0.74325782])"
826,"array([ 2.59326662, -0.11980693])"
827,"array([ 3.45446254, -0.37558822])"
828,"array([ 2.60846099, -0.62163032])"
829,"array([ 2.77860916, -0.67574406])"
830,"array([ 2.60833775, -0.89746329])"
831,"array([ 2.56764722, -0.37254116])"
832,"array([ 2.61207398, -0.46716314])"
833,"array([ 3.10219601, -0.47518112])"
834,"array([ 2.93980282, -0.7602227 ])"
835,"array([ 2.55226437, -0.81932184])"
836,"array([ 2.58400156, -0.94640582])"
837,"array([ 2.66296162, -0.98001195])"
838,"array([ 2.61629888, -0.99202367])"
839,"array([ 3.27638287, -0.46204338])"
840,"array([ 2.75233271, -0.25651863])"
841,"array([ 2.7114871 , -0.02254611])"
842,"array([ 3.02923013, -0.12048551])"
843,"array([ 2.5230497, -0.4689397])"
844,"array([ 3.08021667, -0.73746171])"
845,"array([ 2.77258547, -0.84162976])"
846,"array([ 2.91121408, -0.71434399])"
847,"array([ 2.68053463, -0.9286274 ])"
848,"array([ 2.76487795, -1.11481627])"
849,"array([ 3.15292624, -0.18354191])"
850,"array([ 2.82299003, -0.06710472])"
851,"array([ 3.58826537, -0.65076597])"
852,"array([ 3.09656392, -0.39550596])"
853,"array([ 2.34011147, -0.71797912])"
854,"array([ 3.15041697, -0.3615351 ])"
855,"array([ 2.56291178, -0.6101007 ])"
856,"array([ 2.58177959, -0.63430539])"
857,"array([ 3.30473282, -0.79532767])"
858,"array([ 2.4713778 , -0.77343357])"
859,"array([ 2.82511681, -0.37486123])"
860,"array([ 3.02397883, -0.44187809])"
861,"array([ 3.07008279, -1.09385144])"
862,"array([ 3.0141761 , -0.69187901])"
863,"array([2.92873144, 0.32640481])"
864,"array([ 2.75556099, -0.70945009])"
865,"array([ 2.60592975, -0.75800395])"
866,"array([ 3.20132211, -0.38289488])"
867,"array([ 3.08224066, -0.55585919])"
868,"array([ 2.92734973, -0.91515401])"
869,"array([ 3.05251374, -0.9509923 ])"
870,"array([ 3.05510981, -1.29058437])"
871,"array([ 3.08638938, -0.69084948])"
872,"array([ 2.53819302, -0.71319115])"
873,"array([ 2.41617101, -0.84646753])"
874,"array([ 2.31444198, -0.79193488])"
875,"array([ 2.44844113, -0.8728767 ])"
876,"array([ 2.89425689, -0.09725822])"
877,"array([ 2.5393962 , -0.63799743])"
878,"array([ 2.424748  , -0.61378327])"
879,"array([ 2.56192735, -0.65343007])"
880,"array([ 2.59261823, -0.83467209])"
881,"array([ 3.24200676, -0.12066644])"
882,"array([ 2.50908743, -0.51195692])"
883,"array([ 2.55088199, -0.56389768])"
884,"array([ 2.79151309, -0.70220191])"
885,"array([3.04720609, 0.03087743])"
886,"array([ 2.55430142, -1.14842767])"
887,"array([ 2.53436778, -1.06795084])"
888,"array([ 3.76535952, -0.92494696])"
889,"array([ 3.66561236, -0.6706094 ])"
890,"array([ 3.04860266, -0.38396558])"
891,"array([ 3.1580589 , -0.78412555])"
892,"array([ 3.07291024, -0.71437944])"
893,"array([ 3.6368777 , -0.42481063])"
894,"array([ 2.99361238, -0.31790586])"
895,"array([ 2.27318736, -2.95045832])"
896,"array([ 2.21093253, -2.92849193])"
897,"array([ 2.9741516 , -0.54531864])"
898,"array([ 3.33813914, -0.66292684])"
899,"array([ 3.34569724, -0.45145376])"
900,"array([ 3.43101374, -0.75268697])"
901,"array([ 2.94765017, -1.26155247])"
902,"array([ 3.35785767, -0.49744095])"
903,"array([ 2.71850271, -0.36938223])"
904,"array([ 2.91757564, -0.7751878 ])"
905,"array([ 3.07559778, -0.65070913])"
906,"array([ 2.48941545, -0.6024339 ])"
907,"array([ 2.58105177, -0.70516669])"
908,"array([ 3.05669921, -1.13556513])"
909,"array([ 3.00069891, -0.1429067 ])"
910,"array([ 3.65010052, -0.57481504])"
911,"array([ 2.84321102, -0.13473878])"
912,"array([ 2.58721261, -0.44797454])"
913,"array([ 3.02728535, -0.64556963])"
914,"array([ 3.31154283, -0.76363084])"
915,"array([ 3.46160104, -0.86456266])"
916,"array([ 3.3349653 , -0.58279682])"
917,"array([ 3.33863848, -0.60394443])"
918,"array([ 2.92618638, -0.43968936])"
919,"array([ 2.84633141, -0.42870304])"
920,"array([ 2.3842304 , -0.68808556])"
921,"array([ 3.17461223, -0.17082187])"
922,"array([3.1716399 , 0.12874032])"
923,"array([3.13753964, 0.03262753])"
924,"array([3.00642427, 0.00912868])"
925,"array([ 3.28509211, -0.78160456])"
926,"array([ 3.50094804, -0.42658938])"
927,"array([ 2.9818701 , -1.09063568])"
928,"array([ 3.44103237, -0.26471504])"
929,"array([ 2.97673336, -0.02642095])"
930,"array([ 3.00913376, -1.13199095])"
931,"array([ 2.42952977, -0.56895977])"
932,"array([ 2.65135298, -0.55880129])"
933,"array([ 3.10206985, -0.02307432])"
934,"array([ 2.96143169, -0.65461216])"
935,"array([ 3.83766701, -0.81851377])"
936,"array([ 3.28260101, -0.2709668 ])"
937,"array([ 3.47661865, -0.41792168])"
938,"array([ 3.44919291, -0.47238859])"
939,"array([ 3.74121318, -0.4147926 ])"
940,"array([ 2.80313209, -0.48433909])"
941,"array([ 3.00795296, -0.2890543 ])"
942,"array([ 2.48913469, -0.32351917])"
943,"array([ 2.66035816, -0.07104245])"
944,"array([ 3.57069018, -0.3250259 ])"
945,"array([ 2.5925085 , -0.79194558])"
946,"array([ 3.50302372, -0.76287824])"
947,"array([ 3.1400901 , -0.73423387])"
948,"array([ 3.62492344, -0.73923519])"
949,"array([ 3.86685422, -0.7589645 ])"
950,"array([ 3.62245364, -0.18582336])"
951,"array([ 4.40197657, -0.97603947])"
952,"array([ 4.2749666 , -0.93902404])"
953,"array([ 2.73900423, -0.10496237])"
954,"array([ 2.81140017, -1.12557415])"
955,"array([ 2.96417568, -0.94495998])"
956,"array([ 2.83177699, -0.98056309])"
957,"array([ 2.73025975, -1.21979682])"
958,"array([ 3.50235259, -0.01803939])"
959,"array([ 3.01051499, -0.53920247])"
960,"array([ 3.0553251 , -0.08482714])"
961,"array([ 3.51683675, -0.18162004])"
962,"array([ 3.54523338, -0.23163545])"
963,"array([ 2.68819669, -0.36420176])"
964,"array([ 2.80556001, -0.73335694])"
965,"array([ 2.62407471, -0.65941549])"
966,"array([ 2.77212453, -0.81014885])"
967,"array([ 3.10633795, -0.71093972])"
968,"array([ 3.07093335e+00, -8.99559817e-04])"
969,"array([ 3.06611273, -0.81878104])"
970,"array([ 3.30661392, -0.5348921 ])"
971,"array([ 2.83943981, -0.62770763])"
972,"array([ 2.67041579, -0.77972789])"
973,"array([ 2.86585078, -0.66888227])"
974,"array([ 3.12987311, -0.23239138])"
975,"array([ 2.95572423, -0.73731114])"
976,"array([ 3.22594246, -0.40564362])"
977,"array([3.11054003, 0.0759154 ])"
978,"array([ 3.8678334 , -0.49749946])"
979,"array([ 3.38537447, -1.27359183])"
980,"array([ 3.05724846, -0.53252613])"
981,"array([ 3.1854718 , -0.33372111])"
982,"array([ 3.43547164, -0.54060024])"
983,"array([ 3.73677372, -0.52514136])"
984,"array([ 3.44705613, -0.34263055])"
985,"array([ 2.65179155, -0.60884075])"
986,"array([ 2.56964895, -0.75753369])"
987,"array([ 2.33704755, -0.85959811])"
988,"array([ 2.95481967, -0.44881424])"
989,"array([5.15499898, 0.88992863])"
990,"array([5.19214644, 0.83584207])"
991,"array([ 2.82942691, -0.55400375])"
992,"array([ 2.87984077, -0.3228152 ])"
993,"array([ 3.2014341 , -0.55977501])"
994,"array([ 3.19745758, -1.16964185])"
995,"array([ 3.28658791, -0.61085712])"
996,"array([ 3.30636809, -0.72784231])"
997,"array([ 3.34285491, -0.28848673])"
998,"array([ 2.85091201, -0.87971813])"
999,"array([ 3.30569287, -0.43859502])"
1000,"array([ 3.21222574, -0.46346251])"
1001,"array([ 2.73220231, -0.79552474])"
1002,"array([ 0.55543836, -0.32134407])"
1003,"array([ 0.56179751, -0.2559984 ])"
1004,"array([ 3.39088939, -0.16057326])"
1005,"array([ 2.67868577, -0.24885635])"
1006,"array([ 2.47944998, -0.06115056])"
1007,"array([ 3.44478043, -0.23605276])"
1008,"array([ 2.54429007, -0.85810439])"
1009,"array([ 2.79136494, -0.98651675])"
1010,"array([ 2.67269873, -1.22974297])"
1011,"array([ 2.52216752, -0.32545187])"
1012,"array([ 3.03280664, -0.31014388])"
1013,"array([3.42729327, 0.06972978])"
1014,"array([ 2.81009681, -0.00755767])"
1015,"array([ 2.7795273 , -0.62912423])"
1016,"array([ 2.46753174, -0.53196764])"
1017,"array([ 3.33827639, -0.88320969])"
1018,"array([ 3.23387721, -0.89621058])"
1019,"array([ 3.33275615, -1.11266221])"
1020,"array([ 2.49846011, -0.44554209])"
1021,"array([ 2.62139335, -0.07325416])"
1022,"array([ 2.87580829, -0.49671075])"
1023,"array([ 2.8761814 , -0.69086753])"
1024,"array([ 3.44704553, -1.06388141])"
1025,"array([ 2.70340991, -0.88782192])"
1026,"array([ 3.87230901, -0.62896171])"
1027,"array([ 3.87158307, -0.58344381])"
1028,"array([ 2.48215559, -0.36581298])"
1029,"array([ 3.02474287, -0.79390255])"
1030,"array([ 2.88434445, -0.59312719])"
1031,"array([ 3.43080809, -0.59043955])"
1032,"array([ 3.54984458, -0.901493  ])"
1033,"array([ 3.43849003, -0.83812197])"
1034,"array([ 2.3081764 , -0.07604171])"
1035,"array([2.21470244, 0.01518536])"
1036,"array([ 2.69277454, -1.1268369 ])"
1037,"array([ 2.81322013, -1.01570626])"
1038,"array([ 3.31588385, -0.82147628])"
1039,"array([ 2.46785361, -0.39554414])"
1040,"array([ 3.57403482, -0.26489582])"
1041,"array([ 2.76812761, -0.12184884])"
1042,"array([ 2.73914528, -0.07462211])"
1043,"array([ 2.66013833, -0.2042859 ])"
1044,"array([ 2.68739901, -0.14476921])"
1045,"array([ 2.68851196, -0.19327318])"
1046,"array([ 2.71608558, -0.19298378])"
1047,"array([ 2.772692  , -0.09402116])"
1048,"array([ 2.85564752, -0.0822923 ])"
1049,"array([ 2.74492649, -0.13697855])"
1050,"array([ 2.82834914, -0.10000698])"
1051,"array([ 2.76436675, -0.06382579])"
1052,"array([ 2.80488415, -0.13597186])"
1053,"array([ 2.71383394, -0.12603834])"
1054,"array([ 2.77432209, -0.15140059])"
1055,"array([ 2.66967505, -0.16695699])"
1056,"array([ 2.80057004, -0.10656319])"
1057,"array([ 2.71183268, -0.15967301])"
1058,"array([ 2.79383171, -0.06989128])"
1059,"array([ 3.25021614, -0.26411173])"
1060,"array([ 2.8310518, -1.2149275])"
1061,"array([ 2.79285634, -0.90019613])"
1062,"array([ 2.67630742, -1.05031116])"
1063,"array([ 2.62578668, -1.18795087])"
1064,"array([ 2.59659197, -1.11362359])"
1065,"array([3.45073404e+00, 3.27962716e-04])"
1066,"array([ 3.26969626, -0.0325135 ])"
1067,"array([ 2.79501279, -1.06066787])"
1068,"array([ 2.26275767, -1.09031395])"
1069,"array([ 3.13368562, -0.05676522])"
1070,"array([ 3.23386336, -0.51758823])"
1071,"array([ 3.2218456 , -1.23433672])"
1072,"array([ 3.57246994, -0.84965897])"
1073,"array([ 3.24741803, -1.2985879 ])"
1074,"array([ 3.20488207, -0.09689546])"
1075,"array([ 2.33422535, -0.03311959])"
1076,"array([ 3.43579511, -0.32085184])"
1077,"array([ 3.32005522, -0.2739772 ])"
1078,"array([ 3.33429036, -0.77616042])"
1079,"array([5.49422121, 0.20784308])"
1080,"array([5.47323068, 0.27112539])"
1081,"array([3.74198086, 1.88860049])"
1082,"array([3.67677939, 1.9046092 ])"
1083,"array([ 3.10221748, -1.1445812 ])"
1084,"array([ 3.64052772, -0.39336323])"
1085,"array([ 3.76536702, -0.30575001])"
1086,"array([ 2.97523814, -0.19430934])"
1087,"array([ 2.83701825, -0.77433081])"
1088,"array([ 3.17559122, -0.35492405])"
1089,"array([ 3.41822471, -0.7753794 ])"
1090,"array([ 3.00981992, -0.71657126])"
1091,"array([ 3.24474339, -0.55272367])"
1092,"array([ 3.1165131 , -0.45979094])"
1093,"array([ 3.18247372, -1.09107675])"
1094,"array([ 3.23648349, -1.08138868])"
1095,"array([ 3.11445856, -0.32860282])"
1096,"array([3.45851588, 0.04271876])"
1097,"array([ 3.47368099, -0.06922911])"
1098,"array([0.95991957, 0.83344478])"
1099,"array([0.99717966, 0.88885579])"
1100,"array([ 3.09547367, -1.20287692])"
1101,"array([ 3.1817636 , -0.54801781])"
1102,"array([ 2.85354302, -1.12903257])"
1103,"array([ 3.23981369, -0.32946457])"
1104,"array([ 3.44883491, -0.19492359])"
1105,"array([ 3.08550015, -0.868597  ])"
1106,"array([ 3.51352416, -0.40317852])"
1107,"array([ 3.23386345, -0.08353967])"
1108,"array([ 3.03217709, -0.1651909 ])"
1109,"array([ 2.82793479, -1.27159641])"
1110,"array([ 3.28071836, -0.81082861])"
1111,"array([ 3.51505289, -0.51461741])"
1112,"array([ 2.71981647, -0.97954517])"
1113,"array([ 2.78397839, -1.18632076])"
1114,"array([ 2.76437166, -0.28333748])"
1115,"array([4.31613925, 1.67416933])"
1116,"array([4.26568976, 1.72564145])"
1117,"array([4.26383133, 1.62542163])"
1118,"array([ 3.61302359, -0.32515497])"
1119,"array([ 3.05406234, -0.24265818])"
1120,"array([3.05877632, 0.17396927])"
1121,"array([ 3.11679865, -0.19540556])"
1122,"array([ 2.64874758, -0.63866389])"
1123,"array([ 2.97610749, -0.16362703])"
1124,"array([ 2.73722197, -0.83585127])"
1125,"array([ 3.50342887, -0.37905871])"
1126,"array([ 3.15216681, -1.25059294])"
1127,"array([ 3.11264939, -1.25762013])"
1128,"array([ 3.28782735, -0.70670281])"
1129,"array([ 2.85907903, -0.54963282])"
1130,"array([ 5.61314412, -0.43674088])"
1131,"array([ 5.61636865, -0.50230601])"
1132,"array([2.43210677, 0.03530276])"
1133,"array([ 2.93700974, -0.84437096])"
1134,"array([ 2.66519319, -0.82153419])"
1135,"array([ 2.44861084, -0.92946705])"
1136,"array([ 3.1295301 , -0.68281275])"
1137,"array([ 3.59345076, -0.68865199])"
1138,"array([ 3.94564093, -0.55484446])"
1139,"array([ 2.6422869 , -0.69483456])"
1140,"array([ 3.09656188, -0.05528073])"
1141,"array([3.49333438, 0.02187798])"
1142,"array([ 3.59357086, -0.53918767])"
1143,"array([ 3.26691865, -1.02586206])"
1144,"array([ 3.33994339, -1.24835777])"
1145,"array([ 3.0404332 , -0.72565458])"
1146,"array([ 3.48816451, -0.90755394])"
1147,"array([ 3.43168818, -1.23982416])"
1148,"array([ 3.12142953, -0.80248511])"
1149,"array([ 2.69132853, -0.47908986])"
1150,"array([ 2.52767924, -0.54338221])"
1151,"array([ 2.64079133, -0.72693299])"
1152,"array([ 5.02941335, -2.17877452])"
1153,"array([ 4.98561862, -2.22996058])"
1154,"array([ 3.41238863, -0.99156551])"
1155,"array([0.68535961, 0.27488592])"
1156,"array([0.6642371 , 0.21264892])"
1157,"array([ 3.03454669, -0.22493945])"
1158,"array([ 3.16561811, -0.05732588])"
1159,"array([ 3.17150381, -0.09092512])"
1160,"array([ 3.39783487, -0.471526  ])"
1161,"array([ 3.0373235 , -0.27925908])"
1162,"array([ 4.02289669, -2.9057369 ])"
1163,"array([ 3.96175632, -2.92956399])"
1164,"array([3.06566911, 0.0717737 ])"
1165,"array([ 3.26900681, -1.22107544])"
1166,"array([ 3.61839616, -0.36402471])"
1167,"array([2.24322312, 1.87320011])"
1168,"array([2.30934289, 1.90143622])"
1169,"array([2.27159635, 1.80806387])"
1170,"array([ 3.16915189, -0.01783521])"
1171,"array([2.9491463 , 0.04851883])"
1172,"array([ 3.57503196, -0.9486191 ])"
1173,"array([ 3.13427446, -0.63514286])"
1174,"array([ 3.55553467, -0.78573071])"
1175,"array([ 3.23158027, -0.43523141])"
1176,"array([ 2.61596073, -0.71210848])"
1177,"array([ 2.5856566 , -0.86712459])"
1178,"array([ 0.57508718, -0.94186875])"
1179,"array([ 0.5860913, -1.008273 ])"
1180,"array([ 2.55212147, -1.10381171])"
1181,"array([ 2.843977  , -1.03345072])"
1182,"array([ 3.35678246, -1.05756883])"
1183,"array([ 3.50155296, -1.25928119])"
1184,"array([ 3.4573108 , -1.29257541])"
1185,"array([ 2.43951725, -0.70082036])"
1186,"array([ 2.62000085, -0.43710363])"
1187,"array([ 2.97687731, -0.25594462])"
1188,"array([ 3.17659529, -1.05109186])"
1189,"array([ 3.19158437, -1.29816242])"
1190,"array([ 2.7355547 , -0.86730421])"
1191,"array([4.21336918, 1.67707696])"
1192,"array([ 3.17891265, -0.68301378])"
1193,"array([ 2.70195418, -0.59938826])"
1194,"array([ 3.64196747, -0.61205788])"
1195,"array([ 2.57468767, -0.30021495])"
1196,"array([ 2.64514843, -0.76241242])"
1197,"array([ 2.40270928, -0.89849307])"
1198,"array([ 3.25382511, -0.81060786])"
1199,"array([ 3.01394641, -0.74242931])"
1200,"array([ 3.38476722, -0.32304445])"
1201,"array([ 3.60346556, -0.12051102])"
1202,"array([ 3.36421172, -0.40034994])"
1203,"array([ 3.09670857, -0.5715205 ])"
1204,"array([ 3.51631116, -0.44885158])"
1205,"array([ 2.82325191, -0.69506839])"
1206,"array([2.91027812, 0.03967642])"
1207,"array([ 2.60371824, -0.34573313])"
1208,"array([ 2.84172967, -0.93941815])"
1209,"array([ 2.40697152, -0.43334508])"
1210,"array([ 2.40454738, -0.80116923])"
1211,"array([ 3.63198119, -0.79177047])"
1212,"array([ 2.95578771, -0.61079593])"
1213,"array([ 3.32060967, -0.8584638 ])"
1214,"array([ 3.32529999, -0.97338004])"
1215,"array([ 3.4307305 , -1.17798905])"
1216,"array([ 3.39184892, -1.20116401])"
1217,"array([ 3.47362865, -1.19170768])"
1218,"array([ 3.30308715, -0.9021457 ])"
1219,"array([ 3.33433753, -0.91143004])"
1220,"array([ 2.71899691, -0.76946682])"
1221,"array([ 2.59819621, -0.67884137])"
1222,"array([ 2.93698251, -0.5545809 ])"
1223,"array([ 2.58875312, -0.55750536])"
1224,"array([ 2.70273172, -0.08972357])"
1225,"array([ 3.18655866, -1.01488482])"
1226,"array([ 2.76749819, -0.46445606])"
1227,"array([ 3.38013075, -0.11347614])"
1228,"array([ 2.73980858, -1.02545126])"
1229,"array([ 2.91386493, -0.22073078])"
1230,"array([ 3.32052179, -1.17311908])"
1231,"array([ 2.30259845, -0.63828253])"
1232,"array([ 3.51428852, -0.48055925])"
1233,"array([ 3.34405221, -0.04891542])"
1234,"array([ 3.1338223 , -0.76600246])"
1235,"array([ 3.25539014, -0.64745014])"
1236,"array([ 2.88622284, -0.87976721])"
1237,"array([ 2.68178455, -1.17745256])"
1238,"array([ 2.52791237, -0.22551971])"
1239,"array([ 2.71012737, -0.73798797])"
1240,"array([ 3.42614337, -0.36322908])"
1241,"array([ 3.6846858 , -0.21347369])"
1242,"array([ 3.33595704, -0.32932558])"
1243,"array([ 3.54026641, -0.12362212])"
1244,"array([ 3.40746629, -0.33367832])"
1245,"array([ 3.64966459, -0.15226581])"
1246,"array([ 3.39228856, -0.38106619])"
1247,"array([ 3.63460915, -0.22967945])"
1248,"array([ 3.36034032, -0.32928721])"
