# index, _pos
257,"array([-3.18633564, -0.64145043])"
258,"array([-2.85775928, -1.08294689])"
259,"array([-3.06486133, -0.91972215])"
260,"array([-2.82559599, -0.6937574 ])"
261,"array([-2.62333487, -0.67705384])"
262,"array([-2.92721762, -1.08470471])"
263,"array([-2.70095811, -0.89286265])"
264,"array([-2.93689276, -0.99855007])"
265,"array([-3.05905511, -0.81593208])"
266,"array([-2.23092779, -1.16853939])"
267,"array([-2.29446592, -1.09157044])"
268,"array([-2.59718421, -0.3941335 ])"
269,"array([-2.18751142, -0.92963448])"
270,"array([-2.6711766 , -0.78220987])"
271,"array([-2.64911058, -0.73021778])"
272,"array([-2.55528232, -0.71138795])"
273,"array([-2.63802736, -0.53863512])"
274,"array([-2.72168335, -0.44702641])"
275,"array([-2.90633759, -0.53984394])"
276,"array([-2.8241779 , -1.31431915])"
277,"array([-3.1140979 , -0.86064616])"
278,"array([-2.54697124, -0.48423878])"
279,"array([-2.80817956, -1.03281483])"
280,"array([-2.25561485, -0.38722246])"
281,"array([-1.97668603, -0.14233651])"
282,"array([-1.40451988, -0.33324286])"
283,"array([-2.10580304, -0.61349198])"
284,"array([-1.82662989, -0.14470211])"
285,"array([-1.372458  , -0.50353084])"
286,"array([-1.8643235 , -0.62134933])"
287,"array([-2.15150503, -0.80035207])"
288,"array([-1.85255636, -0.37290439])"
289,"array([-1.69407811, -0.71598448])"
290,"array([-1.26547031, -0.38863728])"
291,"array([-1.36932943, -0.80281649])"
292,"array([-2.0535912 , -0.20665052])"
293,"array([-2.17435674, -0.20637124])"
294,"array([-1.96175772, -0.64399284])"
295,"array([-1.90931474, -0.20082079])"
296,"array([-1.32860163, -0.3536553 ])"
297,"array([-1.43614595, -0.7307214 ])"
298,"array([-1.72954304, -0.41989308])"
299,"array([-1.81596738, -0.29932718])"
300,"array([-1.38843306, -0.58203526])"
301,"array([-1.57005566, -0.24825378])"
302,"array([-2.01588732, -0.61587209])"
303,"array([-1.24480383, -0.46454365])"
304,"array([-1.29727981, -0.52586766])"
305,"array([-1.29402994, -0.76387991])"
306,"array([-1.303068  , -0.69407054])"
307,"array([-1.2871865 , -0.30117559])"
308,"array([-1.2322096 , -0.54847647])"
309,"array([-1.36673198, -0.6613219 ])"
310,"array([-1.31256324, -0.60085593])"
311,"array([-1.35965884, -0.27285397])"
312,"array([-1.32599456, -0.44928266])"
313,"array([-1.38463284, -0.41429944])"
314,"array([-1.79739922, -0.42398452])"
315,"array([-1.59364536, -0.47465961])"
316,"array([-1.48559389, -0.56497069])"
317,"array([-2.56508795, -0.32697146])"
318,"array([-1.78516054, -0.62078776])"
319,"array([-1.52315901, -0.6202689 ])"
320,"array([-2.06837281, -0.95214123])"
321,"array([-2.2629177 , -0.55597179])"
322,"array([-1.93131973, -0.73405031])"
323,"array([-1.7375384 , -0.01608367])"
324,"array([-1.75735651, -0.70999332])"
325,"array([-1.59522305, -0.84336118])"
326,"array([-1.61778391, -0.3518802 ])"
327,"array([-1.34307074, -0.10206955])"
328,"array([-1.41212744, -0.03329407])"
329,"array([-1.48825402, -0.30625736])"
330,"array([-2.01451308, -0.0880251 ])"
331,"array([-1.69723074, -0.06598695])"
332,"array([-1.80931056,  0.01958406])"
333,"array([-1.78210303,  0.08074857])"
334,"array([-1.65705003,  0.09646802])"
335,"array([-1.72391009,  0.06302758])"
336,"array([-1.79387225, -0.05509448])"
337,"array([-1.68489933,  0.01005738])"
338,"array([-1.90943624, -0.58886176])"
339,"array([-1.6568515 , -0.40799743])"
340,"array([-1.96620281, -0.5702272 ])"
341,"array([-1.66928048, -0.15265891])"
342,"array([-2.27852339,  0.5073121 ])"
343,"array([-1.89219396,  0.18711411])"
344,"array([-2.51928722,  0.00614085])"
345,"array([-2.31717512,  0.95390256])"
346,"array([-2.68926449, -1.31855322])"
347,"array([-2.81089059, -0.50791808])"
348,"array([-2.46247857, -1.08590168])"
349,"array([-2.11165965, -1.09134329])"
350,"array([-2.76128373, -1.29012953])"
351,"array([-2.62514692, -1.09628294])"
352,"array([-2.80779975, -1.17115216])"
353,"array([-2.64346691, -0.91406218])"
354,"array([-2.8011091 , -1.45636681])"
355,"array([-2.54948726, -1.4412197 ])"
356,"array([-2.6737304 , -1.53210723])"
357,"array([-2.56103685, -1.32527306])"
358,"array([-2.06479711, -1.02429514])"
359,"array([-2.16018245, -0.31160918])"
360,"array([-2.53765189,  0.10290812])"
361,"array([-2.03958267,  0.44660769])"
362,"array([-2.16131729,  0.12956566])"
363,"array([-2.30431962, -0.36206089])"
364,"array([-2.05856203, -0.15151675])"
365,"array([-1.95929107, -0.32287081])"
366,"array([-1.93121061,  0.24809289])"
367,"array([-2.10480423,  0.39613559])"
368,"array([-2.09836352,  0.31628099])"
369,"array([-2.42970436, -0.01661602])"
370,"array([-2.02100118,  0.36027918])"
371,"array([-2.18529099,  0.25912076])"
372,"array([-2.19749178,  0.41220515])"
373,"array([-1.96863402, -0.77468704])"
374,"array([-2.17525796, -0.09679165])"
375,"array([-2.64995053, -0.37192326])"
376,"array([-3.91153957,  0.10070576])"
377,"array([-3.6186593 , -0.00706124])"
378,"array([-2.40533408, -0.46132021])"
379,"array([-2.87276584, -0.90313796])"
380,"array([-1.7702566 , -1.03324798])"
381,"array([-2.3377357 , -1.18884373])"
382,"array([-2.46283529, -0.67610179])"
383,"array([-2.37320008, -0.8035466 ])"
384,"array([-2.22518062, -1.8860636 ])"
385,"array([-3.07047058, -1.09808102])"
386,"array([-3.38325347, -0.99108464])"
387,"array([-3.33701806, -0.8646573 ])"
388,"array([-3.46552822, -1.29645564])"
389,"array([-2.99353667, -1.09255043])"
390,"array([-3.56342106, -1.12517968])"
391,"array([-3.3986348 , -1.09361928])"
392,"array([-3.5062053 , -1.37090652])"
393,"array([-3.01004805, -1.52968465])"
394,"array([-3.15877241, -1.35532478])"
395,"array([-3.27872331, -1.13650916])"
396,"array([-3.27547246, -1.21757639])"
397,"array([-3.38158676, -1.52958851])"
398,"array([-3.22046663, -1.28646226])"
399,"array([-3.46590218, -0.94042532])"
400,"array([-3.59428783, -1.05501299])"
401,"array([-3.45252856, -1.19869483])"
402,"array([-3.61290871, -1.18646956])"
403,"array([-3.37717414, -1.44895676])"
404,"array([-3.41548621, -1.37565861])"
405,"array([-3.46368861, -1.46382817])"
406,"array([-3.3859585 , -1.27822595])"
407,"array([-3.45880093, -1.02542065])"
408,"array([-2.49799738, -0.89707446])"
409,"array([-2.28444935, -0.5020589 ])"
410,"array([-2.07996166, -0.08153384])"
411,"array([-1.92246706, -0.94667297])"
412,"array([-1.43340799, -0.24245054])"
413,"array([-1.47103183, -0.18540879])"
414,"array([-2.23441457, -0.3448556 ])"
415,"array([-2.36175304, -0.15149081])"
416,"array([-2.2814547 ,  0.03455268])"
417,"array([-1.96217618,  0.0471754 ])"
418,"array([-2.3641314 , -0.21279401])"
419,"array([-1.77149783,  0.3473525 ])"
420,"array([-1.72735721, -0.29297465])"
421,"array([-2.66084354, -0.62671324])"
422,"array([-1.97635683, -0.42849208])"
423,"array([-2.37371301,  0.04836966])"
424,"array([-2.40479249, -0.08233621])"
425,"array([-2.3190925 , -0.08867233])"
426,"array([-2.63531862,  0.12003632])"
427,"array([-2.55288143,  0.27684915])"
428,"array([-2.28685912, -0.03302338])"
429,"array([-2.11613286, -0.24414285])"
430,"array([-2.06596582, -0.27599135])"
431,"array([-2.52463417,  0.19682407])"
432,"array([-2.45412382,  0.42812548])"
433,"array([-2.54455135,  0.38725058])"
434,"array([-2.44985651,  0.31224662])"
435,"array([-1.96875324, -0.03496071])"
436,"array([-2.36532082,  0.43552312])"
437,"array([-2.69937011, -1.06596602])"
438,"array([-2.74905644, -0.8451298 ])"
439,"array([-1.27474419, -0.8758916 ])"
440,"array([-1.84717913, -0.80863303])"
441,"array([-2.6762551 , -1.39695076])"
442,"array([-2.34011893, -0.39723225])"
443,"array([-2.08231162, -0.33840859])"
444,"array([-2.71078533,  0.20430702])"
445,"array([-2.39825644,  0.13285591])"
446,"array([-2.34431187,  0.18211497])"
447,"array([-3.01453222, -0.75046922])"
448,"array([-2.45248874, -0.54167821])"
449,"array([-2.49673929, -0.38290596])"
450,"array([-2.32843251, -0.24995478])"
451,"array([-2.30576721, -0.73100509])"
452,"array([-1.80880293, -0.67564177])"
453,"array([-2.62235595, -1.04503734])"
454,"array([-2.65963273, -0.96050326])"
455,"array([-2.55128351, -0.90493663])"
456,"array([-2.59783725, -0.61406008])"
457,"array([-2.52863118, -0.59584675])"
458,"array([-2.81130266, -0.7974289 ])"
459,"array([-3.10963944, -0.51299934])"
460,"array([-3.07441466, -0.68682644])"
461,"array([-2.68648715, -0.68932453])"
462,"array([-2.46953333, -0.48874311])"
463,"array([-2.20933914, -0.27201678])"
464,"array([-2.99174984, -0.69671891])"
465,"array([-1.73905727, -0.50037618])"
466,"array([-2.05546824, -1.14310366])"
467,"array([-2.24568623, -0.74700037])"
468,"array([-2.50830281, -0.80600182])"
469,"array([-3.21482943, -1.00327051])"
470,"array([-2.81616543, -0.61762709])"
471,"array([-2.51663278, -0.32596058])"
472,"array([-2.23810691, -0.22192957])"
473,"array([-1.57917459,  0.11499628])"
474,"array([-2.74857495, -0.94246971])"
