# index, name, _pos
479,NGR_c03340,"array([ 4.56787266, 17.64217978])"
480,NGR_c19530,"array([ 4.80266526, 17.81969793])"
481,NGR_c19550,"array([ 4.70145789, 18.09205395])"
482,NGR_c14900,"array([ 2.74890688, 10.96063327])"
483,NGR_c34590,"array([ 2.8689672 , 10.81139099])"
484,NGR_c16070,"array([ 2.13626659, 10.352674  ])"
485,NGR_c34530,"array([ 2.55099233, 10.79782287])"
486,NGR_c00520,"array([ 2.4375125 , 10.96559814])"
487,NGR_c20540,"array([ 1.32877187, 10.52698991])"
488,NGR_c00080,"array([ 2.26600392, 10.62732774])"
489,NGR_c36910,"array([ 2.50702414, 10.62366267])"
490,NGR_c23630,"array([ 2.17798285, 10.88272326])"
491,NGR_c34550,"array([ 2.02473485, 10.02118908])"
492,NGR_c13810,"array([-9.06059984,  1.5184504 ])"
493,NGR_c02010,"array([-9.33979154,  1.7325103 ])"
494,NGR_c14000,"array([0.13821191, 6.36810439])"
495,NGR_c34290,"array([0.01168037, 6.23093949])"
496,NGR_c33730,"array([0.08811786, 5.61215719])"
497,NGR_c32710,"array([0.19175926, 6.95589747])"
498,NGR_c35490,"array([0.61625661, 9.72847384])"
499,NGR_c08200,"array([-1.05051905, 11.14531135])"
500,NGR_c07270,"array([0.53201047, 9.62517594])"
501,NGR_c01400,"array([-10.05316631,   7.04581607])"
502,NGR_c10020,"array([-10.17535582,   7.3126603 ])"
503,NGR_c09950,"array([-9.8901137 ,  7.48854242])"
504,NGR_c10030,"array([-9.78313996,  7.15979536])"
505,NGR_c14160,"array([-2.76980123,  8.52181581])"
506,NGR_c14310,"array([0.32221624, 8.61241221])"
507,NGR_c33150,"array([0.60105067, 8.77608007])"
508,NGR_c31350,"array([-0.90511399,  8.9257155 ])"
509,NGR_c23960,"array([0.22108117, 8.89351864])"
510,NGR_c31340,"array([-0.91306579,  8.81033021])"
511,NGR_c14330,"array([-1.00896022,  9.83910483])"
512,NGR_c14360,"array([-0.99117554, 10.16687985])"
513,NGR_c22700,"array([-0.86649045, 10.03889292])"
514,NGR_c14340,"array([-0.87552648,  9.87311609])"
515,NGR_c30700,"array([-1.31546311, 10.54641503])"
516,NGR_c29030,"array([-1.13021183,  9.92220919])"
517,NGR_c29010,"array([-0.75199872,  9.95602075])"
518,NGR_c21820,"array([-1.36638671, 10.13740359])"
519,NGR_c21180,"array([-0.98536774,  9.98998183])"
520,NGR_c29040,"array([-0.7561351 , 10.12414842])"
521,NGR_c14350,"array([-0.87214325, 10.21100994])"
522,NGR_c29020,"array([-1.09984611, 10.07728758])"
523,NGR_c28700,"array([-0.66765279,  9.41311071])"
524,NGR_c08750,"array([0.83454319, 8.90699573])"
525,NGR_c21730,"array([-0.36267766,  8.64994166])"
526,NGR_c29580,"array([-0.34704002,  8.87977291])"
527,NGR_c24760,"array([1.01338421, 9.49662324])"
528,NGR_c31720,"array([-0.24097443,  9.01407197])"
529,NGR_c01430,"array([-9.38982395, 11.86741781])"
530,NGR_c01490,"array([-9.21798935, 11.56267553])"
531,NGR_c14420,"array([0.11801814, 9.62800743])"
532,NGR_c20290,"array([ 0.54069304, 10.41247393])"
533,NGR_c29940,"array([0.01128131, 9.66723485])"
534,NGR_c09320,"array([ 0.62409921, 10.79409384])"
535,NGR_c03080,"array([ 0.68231426, 10.42382296])"
536,NGR_c14480,"array([11.14503272, 12.75031208])"
537,NGR_c31520,"array([11.16957113, 12.42374208])"
538,NGR_c37130,"array([10.7859231 , 12.54725423])"
539,NGR_c26610,"array([11.48530149, 12.60820146])"
540,NGR_c36740,"array([-2.39841429, 10.98134403])"
541,NGR_c01440,"array([-11.11580867,  10.77879841])"
542,NGR_c01450,"array([-11.39625721,  10.88787461])"
543,NGR_c01460,"array([-11.00656218,  11.06421857])"
544,NGR_c01470,"array([-11.28743557,  11.17228469])"
545,NGR_c09180,"array([3.51381628, 8.8496485 ])"
546,NGR_c09170,"array([3.59861317, 9.07448044])"
547,NGR_c14590,"array([-0.27391101, 11.29001911])"
548,NGR_c33770,"array([-0.01560519, 12.440644  ])"
549,NGR_c14600,"array([ 0.49515271, 13.09094098])"
550,NGR_c23510,"array([ 0.95124784, 12.73999651])"
551,NGR_c27750,"array([1.13113717, 6.87818624])"
552,NGR_c35310,"array([1.10013527, 7.29933312])"
553,NGR_c35340,"array([1.36480049, 6.85110439])"
554,NGR_c00320,"array([ 4.18139714, 19.49601715])"
555,NGR_c23930,"array([ 2.1583005 , 11.28351918])"
556,NGR_c14790,"array([10.42662489, 12.67620442])"
557,NGR_c19880,"array([10.45449108, 12.33666565])"
558,NGR_c33180,"array([0.82034663, 9.54016031])"
559,NGR_c22690,"array([-0.53734392, 10.07779273])"
560,NGR_c25920,"array([0.95144054, 9.64896972])"
561,NGR_c06160,"array([0.80417811, 9.70268045])"
562,NGR_c14930,"array([ 0.73528773, 10.21402583])"
563,NGR_c35500,"array([-1.20406402, 12.35543227])"
564,NGR_c25510,"array([-0.98451132, 12.49874406])"
565,NGR_c23620,"array([-1.00577052, 12.28652424])"
566,NGR_c15400,"array([-0.30645262, 12.67078129])"
567,NGR_c34000,"array([ 1.55117989, 10.9660683 ])"
568,NGR_c16190,"array([ 1.5534117 , 11.39453258])"
569,NGR_c34020,"array([ 1.45892916, 11.10134921])"
570,NGR_c15200,"array([2.90608619, 7.8029731 ])"
571,NGR_c17890,"array([3.26622708, 7.93797168])"
572,NGR_c06620,"array([2.89431557, 8.22565109])"
573,NGR_c17020,"array([3.04185209, 8.2745738 ])"
574,NGR_c06310,"array([3.52865588, 7.80589837])"
575,NGR_c33660,"array([3.21953712, 7.69920215])"
576,NGR_c23720,"array([2.64495004, 7.71100078])"
577,NGR_c29490,"array([3.07770512, 7.1493348 ])"
578,NGR_c15220,"array([-9.6111655 , 16.12865099])"
579,NGR_c20670,"array([-9.85792656, 15.82968383])"
580,NGR_c09160,"array([-9.73402994, 16.17064476])"
581,NGR_c25190,"array([-9.68867391, 15.79220336])"
582,NGR_c34330,"array([-9.85485587, 15.95542203])"
583,NGR_c34350,"array([-10.14841556,  16.03492556])"
584,NGR_c05450,"array([-9.86424937, 16.15655431])"
585,NGR_c30560,"array([-9.53145071, 15.80794328])"
586,NGR_c06030,"array([-9.92858957, 16.05530186])"
587,NGR_c20690,"array([-9.77505197, 16.06357806])"
588,NGR_c25150,"array([-9.66666994, 16.01384406])"
589,NGR_c34370,"array([-10.1243611 ,  15.88089314])"
590,NGR_c30590,"array([-9.60563529, 15.69716068])"
591,NGR_c06010,"array([-9.79942409, 15.7254249 ])"
592,NGR_c25200,"array([-9.82751821, 16.27950532])"
593,NGR_c30570,"array([-9.51623679, 16.06504711])"
594,NGR_c06000,"array([-9.74498514, 15.90216178])"
595,NGR_c20680,"array([-9.66035268, 16.27372853])"
596,NGR_c05990,"array([-9.73111643, 15.63029263])"
597,NGR_c20660,"array([-9.96767891, 15.88442407])"
598,NGR_c34360,"array([-9.89662852, 15.63662964])"
599,NGR_c30600,"array([-10.01746587,  15.99208295])"
600,NGR_c30580,"array([-9.97206738, 16.24190243])"
601,NGR_c06020,"array([-10.06761951,  15.75806078])"
602,NGR_c25170,"array([-9.47466622, 15.9388163 ])"
603,NGR_c20700,"array([-9.59961206, 15.9153222 ])"
604,NGR_c25180,"array([-10.05272968,  16.14636211])"
605,NGR_c34340,"array([-9.95612106, 15.74395959])"
606,NGR_c15230,"array([-4.10795102, 13.11091467])"
607,NGR_c18190,"array([-4.47879264, 13.68408541])"
608,NGR_c27170,"array([-4.76546192, 13.40563926])"
609,NGR_c26880,"array([-3.4014643 , 12.31870072])"
610,NGR_c18180,"array([-3.26456382, 12.45866682])"
611,NGR_c18140,"array([-4.74127816, 13.70011863])"
612,NGR_c27180,"array([-4.54315234, 13.4570151 ])"
613,NGR_c00610,"array([-1.13777884,  7.53796915])"
614,NGR_c26700,"array([-1.01910522,  9.62211678])"
615,NGR_c00680,"array([-2.02971358, 10.13900985])"
616,NGR_c28520,"array([-0.75068602,  9.69406991])"
617,NGR_c30830,"array([-0.82508603,  9.48841782])"
618,NGR_c30820,"array([-1.1692673 ,  9.54957978])"
619,NGR_c15370,"array([2.30227241, 5.21337353])"
620,NGR_c35300,"array([1.88031548, 5.85854544])"
621,NGR_c15440,"array([ 0.06205502, 13.18380759])"
622,NGR_c27280,"array([-0.1863976 , 13.47056633])"
623,NGR_c15660,"array([ 0.26643499, 12.61505366])"
624,NGR_c21310,"array([ 0.55532839, 10.61719119])"
625,NGR_c23560,"array([ 0.70775988, 10.6346895 ])"
626,NGR_c00580,"array([ 0.42047139, 10.83560857])"
627,NGR_c08240,"array([3.22352119, 9.64259383])"
628,NGR_c21870,"array([ 0.21885394, 11.51572468])"
629,NGR_c15810,"array([-2.11389767, 10.56968622])"
630,NGR_c33530,"array([-3.26975644, 10.92539059])"
631,NGR_c33980,"array([-1.63734489,  9.77922158])"
632,NGR_c15840,"array([-0.8999207 , 21.39489972])"
633,NGR_c15850,"array([-1.02110295, 21.0476403 ])"
634,NGR_c23490,"array([-1.08346279, 20.68629333])"
635,NGR_c16040,"array([ 0.37969124, 11.24283737])"
636,NGR_c28300,"array([ 1.75010764, 12.45307026])"
637,NGR_c16200,"array([ 1.14719113, 11.90460565])"
638,NGR_c09330,"array([ 1.15568116, 12.51564608])"
639,NGR_c16210,"array([ 0.97708299, 11.80432199])"
640,NGR_c16260,"array([ 0.90325156, 12.00900663])"
641,NGR_c21090,"array([0.73084324, 7.13733822])"
642,NGR_c16410,"array([0.59214778, 7.6120231 ])"
643,NGR_c16490,"array([1.81304904, 9.93598656])"
644,NGR_c24770,"array([1.60943635, 9.74738409])"
645,NGR_c16500,"array([-0.80024547, -1.0037564 ])"
646,NGR_c27600,"array([-0.45538738, -1.14607164])"
647,NGR_c16580,"array([ 2.44435803, 12.61973814])"
648,NGR_c16600,"array([ 1.87830889, 12.10501313])"
649,NGR_c16590,"array([ 2.64511613, 12.12631885])"
650,NGR_c33810,"array([ 0.96203172, 11.1090307 ])"
651,NGR_c28440,"array([ 1.90475596, 12.81016671])"
652,NGR_c08950,"array([ 1.70296885, 11.59832251])"
653,NGR_c16690,"array([-1.74200526, 11.85177582])"
654,NGR_c09230,"array([-1.95976932, 11.8981944 ])"
655,NGR_c07130,"array([-1.81873067, 12.01066646])"
656,NGR_c36420,"array([-1.95603451, 11.54718562])"
657,NGR_c19640,"array([-1.5432815 , 11.81663951])"
658,NGR_c36650,"array([-1.72770132, 11.68546849])"
659,NGR_c07090,"array([-1.87448301, 11.72908642])"
660,NGR_c32750,"array([-1.78272333, 11.51018978])"
661,NGR_c36830,"array([-1.26875523, 11.14354813])"
662,NGR_c04510,"array([-1.62076548, 11.97810556])"
663,NGR_c17000,"array([-2.04376936, 11.71583177])"
664,NGR_c20300,"array([-1.58044363, 11.63106879])"
665,NGR_c17250,"array([-0.2559743 ,  7.71017202])"
666,NGR_c26200,"array([0.12119291, 6.66325549])"
667,NGR_c33370,"array([-0.27849923,  7.84470166])"
668,NGR_c23690,"array([-0.32704712,  8.00885151])"
669,NGR_c26920,"array([0.12260483, 7.24932697])"
670,NGR_c03330,"array([0.30708773, 7.1321025 ])"
671,NGR_c32980,"array([-0.41708695,  7.91029677])"
672,NGR_c16710,"array([-3.39639799,  8.07576493])"
673,NGR_c16720,"array([-3.3934515 ,  8.27478727])"
674,NGR_c25560,"array([-3.90063867,  7.77785843])"
675,NGR_c18490,"array([-2.70428921,  8.29711763])"
676,NGR_c17990,"array([-4.26577898,  8.17945224])"
677,NGR_c25530,"array([-2.99731655,  7.38467827])"
678,NGR_c05230,"array([-4.12462585,  7.93305504])"
679,NGR_c05280,"array([-4.18246244,  7.25285815])"
680,NGR_c25540,"array([-4.33025495,  7.47054033])"
681,NGR_c17970,"array([-3.77946668,  7.50906572])"
682,NGR_c25810,"array([-4.00393643,  8.18659806])"
683,NGR_c25520,"array([-4.38861643,  7.89946251])"
684,NGR_c25780,"array([-3.92238399,  7.29150792])"
685,NGR_c17980,"array([-3.86622788,  7.04414582])"
686,NGR_c26900,"array([-2.73487738,  8.70123516])"
687,NGR_c25760,"array([-4.22815969,  7.70212414])"
688,NGR_c20430,"array([-2.84020892,  7.75653526])"
689,NGR_c25800,"array([-3.64517677,  7.23325041])"
690,NGR_c28460,"array([-2.93274371,  8.67849623])"
691,NGR_c36680,"array([-2.94771202,  8.04345109])"
692,NGR_c19830,"array([-2.97766724,  8.48311558])"
693,NGR_c25550,"array([-4.08355597,  7.49312151])"
694,NGR_c16770,"array([-1.29012372, 13.80799753])"
695,NGR_c16790,"array([-3.36076638, 16.14521977])"
696,NGR_c09890,"array([-3.59916348, 16.01324767])"
697,NGR_c00070,"array([-3.28294148, 15.87478589])"
698,NGR_c16820,"array([9.39976531, 5.83867977])"
699,NGR_c16830,"array([9.56376617, 6.14687323])"
700,NGR_c16840,"array([9.7458449 , 5.84851197])"
701,NGR_c26240,"array([0.24414829, 8.73281078])"
702,NGR_c16900,"array([ 0.2035269 , 12.22703716])"
703,NGR_c00480,"array([ 0.15990567, 11.35112772])"
704,NGR_c36530,"array([-0.02404327, 11.98442834])"
705,NGR_c16920,"array([-5.17538276, 12.82933592])"
706,NGR_c17340,"array([-4.60667766, 12.72619428])"
707,NGR_c16980,"array([-3.04701042,  6.15574937])"
708,NGR_c30430,"array([-2.37094804,  6.75217728])"
709,NGR_c16990,"array([2.7631517 , 8.56272203])"
710,NGR_c34600,"array([2.50458794, 8.9329797 ])"
711,NGR_c00540,"array([3.10106845, 8.85789327])"
712,NGR_c29960,"array([-1.21733639,  9.13852925])"
713,NGR_c31370,"array([-1.03561649,  8.93683995])"
714,NGR_c17590,"array([-1.34850602,  9.01020553])"
715,NGR_c31360,"array([-0.66885938,  9.1271863 ])"
716,NGR_c17120,"array([12.42078924,  6.90002671])"
717,NGR_c21260,"array([-4.67245889, 10.48004916])"
718,NGR_c17330,"array([-3.83390718, 12.548896  ])"
719,NGR_c18210,"array([-3.23879251, 12.11138477])"
720,NGR_c17360,"array([ 1.13387397, 19.19499157])"
721,NGR_c17370,"array([ 0.69842979, 19.06670268])"
722,NGR_c33690,"array([ 1.0667554 , 18.98665798])"
723,NGR_c06210,"array([ 0.67910947, 18.84886327])"
724,NGR_c06270,"array([ 1.26875045, 18.99699712])"
725,NGR_c33680,"array([ 1.07438797, 18.78509126])"
726,NGR_c06200,"array([ 1.26319279, 18.77635192])"
727,NGR_c17380,"array([ 0.88899498, 19.04479294])"
728,NGR_c06280,"array([ 0.88696365, 18.84631855])"
729,NGR_c33700,"array([ 0.81160311, 18.64070202])"
730,NGR_c06190,"array([ 0.9257768 , 19.23954179])"
731,NGR_c06290,"array([ 1.02130563, 18.59758727])"
732,NGR_c17460,"array([12.51513273,  7.42250153])"
733,NGR_c17630,"array([6.09136619, 1.07381061])"
734,NGR_c17640,"array([5.82261665, 0.85574917])"
735,NGR_c17650,"array([5.76989812, 1.19979496])"
736,NGR_c17670,"array([3.1036292 , 6.44477345])"
737,NGR_c17800,"array([-5.41470907, 18.37435081])"
738,NGR_c35290,"array([-5.45793244, 18.85992045])"
739,NGR_c17820,"array([-5.71112184, 18.22156613])"
740,NGR_c24740,"array([-5.00302551, 18.6623672 ])"
741,NGR_c06670,"array([-5.91951833, 18.16967657])"
742,NGR_c35280,"array([-5.6260144 , 18.95260872])"
743,NGR_c24720,"array([-5.18705165, 18.9069289 ])"
744,NGR_c06690,"array([-5.62279674, 18.04631541])"
745,NGR_c03110,"array([-5.0614289 , 18.37951672])"
746,NGR_c06680,"array([-5.79200826, 18.34825897])"
747,NGR_c33060,"array([-5.93769492, 18.48782898])"
748,NGR_c35270,"array([-5.79381503, 18.81201355])"
749,NGR_c33080,"array([-5.97980215, 18.31944031])"
750,NGR_c33070,"array([-5.80080635, 18.05031559])"
751,NGR_c17830,"array([-5.5362657 , 18.19529285])"
752,NGR_c17810,"array([-5.77238214, 18.52376329])"
753,NGR_c24730,"array([-5.1694741 , 18.72322476])"
754,NGR_c03120,"array([-5.09964329, 18.19496946])"
755,NGR_c03100,"array([-5.24128538, 18.07365239])"
756,NGR_c33090,"array([-5.41837766, 18.5218376 ])"
757,NGR_c06700,"array([-5.55876495, 18.42618453])"
758,NGR_c25500,"array([-5.56476922, 18.57532989])"
759,NGR_c03180,"array([2.97848431, 7.99471199])"
760,NGR_c03170,"array([2.57595623, 8.05336173])"
761,NGR_c18030,"array([2.71874921, 0.23565504])"
762,NGR_c04250,"array([2.8097226 , 0.65829301])"
763,NGR_c18040,"array([-0.7639844 ,  7.86667965])"
764,NGR_c18110,"array([-5.76575973,  9.46954575])"
765,NGR_c26790,"array([-5.66446112,  9.73571057])"
766,NGR_c28720,"array([-5.66182593,  9.20062072])"
767,NGR_c08310,"array([-5.0809213 ,  9.47594185])"
768,NGR_c18120,"array([-2.59718185, 11.80753198])"
769,NGR_c18130,"array([-2.70962293, 11.66443893])"
770,NGR_c18240,"array([-2.96687141, 12.22277934])"
771,NGR_c29800,"array([-5.32461775, 14.1215803 ])"
772,NGR_c18170,"array([-6.45724236, 16.17523957])"
773,NGR_c29750,"array([-6.10122702, 15.90354801])"
774,NGR_c33430,"array([-4.99208699, 13.796839  ])"
775,NGR_c18250,"array([-2.21546306, -0.04207983])"
776,NGR_c27400,"array([-2.42201738, -0.09402863])"
777,NGR_c23660,"array([-2.56396932,  0.24043493])"
778,NGR_c23640,"array([-2.31087772, -0.2250418 ])"
779,NGR_c07960,"array([-2.30157622,  0.11752763])"
780,NGR_c07950,"array([-2.48196995,  0.0618411 ])"
781,NGR_c27410,"array([-2.50242503, -0.31204922])"
782,NGR_c23650,"array([-2.29539368,  0.29718335])"
783,NGR_c20380,"array([-2.10339763,  0.16512854])"
784,NGR_c27420,"array([-2.00562817, -0.04032595])"
785,NGR_c20370,"array([-2.6536815 , -0.05100153])"
786,NGR_c18260,"array([-2.10258699, -0.25194763])"
787,NGR_c18270,"array([-1.77132415,  5.9860546 ])"
788,NGR_c07430,"array([-0.86696266,  6.71841493])"
789,NGR_c18450,"array([ 0.56895247, 11.41361951])"
790,NGR_c18370,"array([ 6.73098866, -0.58069045])"
791,NGR_c21800,"array([ 6.57986952, -0.26770301])"
792,NGR_c00180,"array([ 3.77724212, 21.27713943])"
793,NGR_c09030,"array([ 3.57264066, 20.99782663])"
794,NGR_c09020,"array([ 3.42941788, 21.31951752])"
795,NGR_c18520,"array([10.08322887, 10.1640228 ])"
796,NGR_c27330,"array([10.37323457,  9.97227628])"
797,NGR_c01920,"array([10.39111374, 10.32094485])"
798,NGR_c01870,"array([-0.43212005,  9.86776625])"
799,NGR_c01880,"array([5.05901665, 6.54689958])"
800,NGR_c27870,"array([4.79066624, 6.5578253 ])"
801,NGR_c08370,"array([4.74560212, 6.81056728])"
802,NGR_c02350,"array([5.65408966, 6.26577014])"
803,NGR_c19760,"array([1.40788081, 9.3057543 ])"
804,NGR_c04330,"array([1.2696751 , 9.11206648])"
805,NGR_c26420,"array([1.10548787, 9.33088079])"
806,NGR_c24100,"array([1.23087401, 9.28689805])"
807,NGR_c26400,"array([0.96578019, 9.35087554])"
808,NGR_c28820,"array([1.10557066, 9.16720074])"
809,NGR_c01980,"array([-0.51058181,  9.72816833])"
810,NGR_c19930,"array([-5.84197693,  0.35573705])"
811,NGR_c05140,"array([-6.16411721,  0.14531499])"
812,NGR_c33250,"array([-6.18500379,  0.48398798])"
813,NGR_c04950,"array([-5.4233802 ,  0.34716285])"
814,NGR_c20110,"array([ 5.80934287, 11.51120603])"
815,NGR_c09560,"array([ 4.86555045, 11.25107254])"
816,NGR_c20120,"array([ 5.71490026, 11.73753377])"
817,NGR_c27710,"array([ 0.6168463 , 10.96856183])"
818,NGR_c20240,"array([ 5.93764847, 19.06749263])"
819,NGR_c07830,"array([ 6.12762928, 18.76981402])"
820,NGR_c30250,"array([-1.49700074,  9.16349507])"
821,NGR_c22890,"array([-1.51934978,  9.3502656 ])"
822,NGR_c08660,"array([-1.32151843,  9.32112567])"
823,NGR_c34200,"array([-1.3868292 ,  9.51360177])"
824,NGR_c20520,"array([-0.76871999,  8.08529659])"
825,NGR_c30850,"array([12.24215861,  7.57746968])"
826,NGR_c02510,"array([12.28592226,  6.82481298])"
827,NGR_c00530,"array([12.07874024,  7.52663523])"
828,NGR_c00850,"array([11.84642227,  7.20342595])"
829,NGR_c20850,"array([12.20077346,  7.43410758])"
830,NGR_c03230,"array([12.54550623,  6.99647025])"
831,NGR_c04920,"array([12.38731165,  7.51731579])"
832,NGR_c06650,"array([12.13553926,  6.84542457])"
833,NGR_c20940,"array([1.22211504, 9.69914586])"
834,NGR_c20950,"array([-0.88804168,  8.54202268])"
835,NGR_c20960,"array([0.62253612, 6.24283103])"
836,NGR_c32940,"array([0.27328187, 7.37976643])"
837,NGR_c20970,"array([9.21219866, 2.40377254])"
838,NGR_c29660,"array([9.47244   , 2.62479365])"
839,NGR_c21050,"array([0.99632014, 4.8007395 ])"
840,NGR_c33850,"array([1.23683844, 4.95012973])"
841,NGR_c21060,"array([0.96292626, 5.68631312])"
842,NGR_c21100,"array([3.98665349, 8.4667087 ])"
843,NGR_c32760,"array([6.56323287, 8.40808985])"
844,NGR_c21130,"array([6.05346036, 7.59279387])"
845,NGR_c21120,"array([1.29372295, 7.42938878])"
846,NGR_c36660,"array([4.7483653 , 8.29839339])"
847,NGR_c26960,"array([1.1998489 , 6.41440344])"
848,NGR_c32280,"array([0.38865855, 6.92739704])"
849,NGR_c02110,"array([ 3.08608113, 10.8674412 ])"
850,NGR_c21270,"array([-5.31200695, 10.6327049 ])"
851,NGR_c07250,"array([-0.50035557,  7.75290028])"
852,NGR_c24780,"array([-0.63246045,  7.91069505])"
853,NGR_c30550,"array([-0.8508031 ,  7.98003177])"
854,NGR_c25690,"array([-0.83470786,  7.74965595])"
855,NGR_c21470,"array([10.71560976, 15.89468969])"
856,NGR_c27390,"array([10.66244553, 15.50841876])"
857,NGR_c21540,"array([4.40314004, 9.18274785])"
858,NGR_c09600,"array([4.97647393, 9.17879211])"
859,NGR_c09640,"array([4.36209643, 8.96584905])"
860,NGR_c04130,"array([4.94422007, 8.91170498])"
861,NGR_c02150,"array([7.22799259, 7.94151788])"
862,NGR_c27320,"array([7.01878919, 8.17807679])"
863,NGR_c21760,"array([ 5.83058562, 17.02296012])"
864,NGR_c24580,"array([ 6.12512018, 17.08964672])"
865,NGR_c24600,"array([ 6.18466055, 16.79353179])"
866,NGR_c24590,"array([ 5.88969445, 16.72720515])"
867,NGR_c02240,"array([ 7.43090074, 17.74868278])"
868,NGR_c27430,"array([ 7.18831823, 18.00607704])"
869,NGR_c22710,"array([ 2.6356128 , 20.45981888])"
870,NGR_c00660,"array([ 2.33771886, 20.64395788])"
871,NGR_c29630,"array([ 0.34585409, 10.52021491])"
872,NGR_c30170,"array([-0.13232702, 10.58102466])"
873,NGR_c03590,"array([-0.20584084, 10.47152165])"
874,NGR_c27070,"array([-5.48994134e-03,  1.08566863e+01])"
875,NGR_c35520,"array([ 0.1856606 , 10.89506963])"
876,NGR_c22790,"array([4.19904598, 7.96944206])"
877,NGR_c04340,"array([3.4373664 , 8.19672377])"
878,NGR_c22860,"array([ 4.20721326, -2.5924587 ])"
879,NGR_c22870,"array([ 3.87003117, -2.65624361])"
880,NGR_c04030,"array([3.71615785, 9.41041117])"
881,NGR_c04020,"array([3.58776858, 9.55985484])"
882,NGR_c26770,"array([-0.5729328 ,  8.04580344])"
883,NGR_c03790,"array([-0.94311831,  8.25026084])"
884,NGR_c23700,"array([ 2.17031347, 11.10959964])"
885,NGR_c05200,"array([ 1.4958556 , 12.73935319])"
886,NGR_c28430,"array([ 1.39695533, 12.38621925])"
887,NGR_c32240,"array([ 0.67902229, 11.82134049])"
888,NGR_c06950,"array([-1.18327151, 12.82004796])"
889,NGR_c06940,"array([-1.40923894, 12.7897584 ])"
890,NGR_c04170,"array([ 2.62526738, 11.55480693])"
891,NGR_c29440,"array([2.75809576, 6.00187743])"
892,NGR_c28940,"array([3.40390442, 6.78520525])"
893,NGR_c06710,"array([2.9738081 , 6.10898425])"
894,NGR_c23850,"array([0.30553322, 6.04579662])"
895,NGR_c25030,"array([-0.85379459,  9.23775952])"
896,NGR_c25000,"array([-1.01389442,  9.33152366])"
897,NGR_c25050,"array([-0.99494333,  9.14205206])"
898,NGR_c02420,"array([10.48864613, 14.14613404])"
899,NGR_c02490,"array([10.82575152, 14.06062796])"
900,NGR_c05550,"array([-0.99847919,  7.72765916])"
901,NGR_c24830,"array([0.61637501, 8.93582313])"
902,NGR_c07220,"array([-0.96995541,  8.08674506])"
903,NGR_c06220,"array([-0.9741635 ,  7.88718179])"
904,NGR_c06140,"array([-0.74898333,  7.61858952])"
905,NGR_c24190,"array([4.3686564 , 4.77275577])"
906,NGR_c04230,"array([4.781633  , 4.42898237])"
907,NGR_c28230,"array([4.52414917, 4.33633295])"
908,NGR_c25960,"array([4.40257563, 5.1102903 ])"
909,NGR_c37010,"array([4.21692457, 5.61638025])"
910,NGR_c26010,"array([4.59650573, 4.84493659])"
911,NGR_c24220,"array([-9.91566362,  9.02340118])"
912,NGR_c24230,"array([-9.7091974 ,  9.30248742])"
913,NGR_c24240,"array([-10.06202877,   9.33389221])"
914,NGR_c24340,"array([3.80260048, 7.26496426])"
915,NGR_c24350,"array([4.53827231, 7.17648178])"
916,NGR_c08380,"array([4.30860917, 7.01405516])"
917,NGR_c28960,"array([3.63904746, 7.09067394])"
918,NGR_c02450,"array([-1.91169583, 19.96269906])"
919,NGR_c02470,"array([-2.29983949, 19.79259028])"
920,NGR_c02460,"array([-2.19283129, 20.07713504])"
921,NGR_c02480,"array([-2.01769631, 19.68190567])"
922,NGR_c24400,"array([ 8.21745716, 18.60501137])"
923,NGR_c08440,"array([ 8.4711146 , 18.36360286])"
924,NGR_c00240,"array([-1.701711  ,  8.57436091])"
925,NGR_c30710,"array([-1.15372314,  8.53027133])"
926,NGR_c05960,"array([-1.33284858,  8.60210603])"
927,NGR_c05970,"array([-1.05985371,  8.66392915])"
928,NGR_c30730,"array([-1.20983885,  8.70080171])"
929,NGR_c30720,"array([-1.20414745,  8.85747377])"
930,NGR_c24670,"array([5.1988716 , 7.45585564])"
931,NGR_c06300,"array([4.52849296, 7.61556004])"
932,NGR_c24710,"array([-4.72320385, 18.90635202])"
933,NGR_c35250,"array([-4.89436167, 19.11856164])"
934,NGR_c24840,"array([1.58505862, 9.19755324])"
935,NGR_c34100,"array([0.95765325, 9.83027081])"
936,NGR_c34400,"array([1.21664859, 9.53976461])"
937,NGR_c02520,"array([11.5868118 ,  7.50669564])"
938,NGR_c25110,"array([-7.56802896,  1.65754962])"
939,NGR_c25120,"array([-7.15611998,  1.54792672])"
940,NGR_c25130,"array([-7.94612152,  1.66688389])"
941,NGR_c05040,"array([-6.797733  ,  1.84171751])"
942,NGR_c02670,"array([11.4146732 ,  7.13004947])"
943,NGR_c25210,"array([-1.18723304, 13.10773964])"
944,NGR_c25250,"array([0.92786292, 6.61826368])"
945,NGR_c25270,"array([-1.41108428, 13.5315623 ])"
946,NGR_c25440,"array([7.0394354 , 1.68565037])"
947,NGR_c03200,"array([7.13189699, 1.34778611])"
948,NGR_c25600,"array([-1.00940292, 13.56509275])"
949,NGR_c07290,"array([0.84804221, 7.43952629])"
950,NGR_c25620,"array([-1.00639989, 13.89033253])"
951,NGR_c25650,"array([-0.75419949, 13.71783303])"
952,NGR_c25630,"array([-0.76062618, 13.97914149])"
953,NGR_c00560,"array([-0.46499657, 13.79335984])"
954,NGR_c25870,"array([0.63600129, 9.37555705])"
955,NGR_c25970,"array([5.03828402, 5.24156   ])"
956,NGR_c37020,"array([4.92677539, 5.04060395])"
