# index, _pos
484,"array([-12.14838148,   8.72612922])"
485,"array([-12.13129161,   9.62849625])"
486,"array([-12.03990825,   9.61891508])"
487,"array([-12.5759791 ,   9.06767217])"
488,"array([-12.06628745,   8.6327641 ])"
489,"array([-12.31796353,   8.9657393 ])"
490,"array([-11.96091407,   9.46675399])"
491,"array([-12.17776432,   9.66254854])"
492,"array([-12.24962119,   8.87197277])"
493,"array([-12.23115716,   9.68597299])"
494,"array([-12.04920557,   8.83540257])"
495,"array([-12.3267794 ,   9.47381823])"
496,"array([-12.15828822,   9.83542113])"
497,"array([-12.06307714,   9.05273672])"
498,"array([-12.51417851,   9.19532324])"
499,"array([-12.2885665,   9.3991615])"
500,"array([-12.36338029,   9.39227873])"
501,"array([-12.32642726,   9.37779422])"
502,"array([-12.51969763,   9.23361382])"
503,"array([-12.48255227,   9.57397387])"
504,"array([-12.41258173,   9.56055594])"
505,"array([-12.26222151,   9.56513864])"
506,"array([-12.2804387 ,   9.52341745])"
507,"array([-12.13794606,   9.56235817])"
508,"array([-12.35891886,   9.57924473])"
509,"array([-12.36717904,   9.53746786])"
510,"array([-12.31764627,   9.55732363])"
511,"array([-12.21778364,   9.54969608])"
512,"array([-12.37203922,   9.48612083])"
513,"array([-12.41056853,   9.5046947 ])"
514,"array([-12.33125604,   9.51409621])"
515,"array([-12.2841913,   9.47957  ])"
516,"array([-12.18719513,   9.04803716])"
517,"array([-12.38415407,   9.24662436])"
518,"array([-12.435073  ,   8.92633795])"
519,"array([-11.8998581 ,   9.24243284])"
520,"array([-12.23417874,   9.50305498])"
521,"array([-12.35304257,   9.06485748])"
522,"array([-12.44150154,   8.8874206 ])"
523,"array([-12.29687824,   9.11626419])"
524,"array([-11.64595181,   9.44869484])"
525,"array([-11.83088575,   9.18321888])"
526,"array([-12.56210858,   9.35218034])"
527,"array([-12.06395408,   9.34857188])"
528,"array([-12.60435432,   9.1587538 ])"
529,"array([-12.48536709,   9.29879996])"
530,"array([-12.28369312,   9.07872239])"
531,"array([-12.42573493,   9.22202708])"
532,"array([-12.18076931,   9.59946393])"
533,"array([-12.0261327 ,   9.22000643])"
534,"array([-12.25553642,   9.19070081])"
535,"array([-12.45424535,   9.53422145])"
536,"array([-12.55551726,   9.16778486])"
537,"array([-12.23893734,   9.75492027])"
538,"array([-11.88009087,   9.57365582])"
539,"array([-12.49880881,   9.33614839])"
540,"array([-12.10049316,   9.39756139])"
541,"array([-12.53666701,   9.31613315])"
542,"array([-11.75990168,   9.23320594])"
543,"array([-11.67858489,   9.47998707])"
544,"array([-12.51572634,   9.37383894])"
545,"array([-11.59860931,   9.37517297])"
546,"array([-12.27461354,   9.65260621])"
547,"array([-11.98923636,   9.74171536])"
548,"array([-12.57432758,   9.12189484])"
549,"array([-11.92629232,   9.79480185])"
550,"array([-11.70879066,   9.17756675])"
551,"array([-12.10896198,   9.35887515])"
552,"array([-11.87149605,   9.43919017])"
553,"array([-12.55299702,   8.06250309])"
554,"array([-12.64703853,   8.34186137])"
555,"array([-12.71912179,   8.46847381])"
556,"array([-12.1573126 ,   8.32906462])"
557,"array([-12.61403188,   8.38622087])"
558,"array([-12.09213426,   8.12716804])"
559,"array([-12.22728727,   8.18469388])"
560,"array([-12.20315057,   8.10499043])"
561,"array([-11.89595634,   8.62019996])"
562,"array([-11.97146978,   8.2734142 ])"
563,"array([-12.13236907,   8.22985977])"
564,"array([-12.10850047,   7.99575898])"
565,"array([-11.95102087,   8.18366539])"
566,"array([-11.98137666,   8.14333839])"
567,"array([-11.97618113,   8.22785875])"
568,"array([-12.0542685 ,   8.08688774])"
569,"array([-12.72445547,   8.31893417])"
570,"array([-11.88513924,   8.25285102])"
571,"array([-12.30058732,   8.56955381])"
572,"array([-12.76998364,   9.2041051 ])"
573,"array([-12.53028258,   8.77430322])"
574,"array([-12.95417277,   9.18610119])"
575,"array([-12.55423875,   9.41432368])"
576,"array([-12.83211748,   9.33582487])"
577,"array([-12.74606776,   8.9908305 ])"
578,"array([-12.69751003,   9.01472384])"
579,"array([-12.85079074,   9.54037636])"
580,"array([-12.71606723,   9.36404435])"
581,"array([-13.05867572,   9.31213995])"
582,"array([-12.92610518,   9.43775971])"
583,"array([-12.89186347,   9.49869401])"
584,"array([-13.02458833,   9.07213058])"
585,"array([-13.04445328,   9.1296286 ])"
586,"array([-12.66765593,   8.74355376])"
587,"array([-12.44289158,   8.17527325])"
588,"array([-11.98381421,   8.03429304])"
589,"array([-11.88030449,   8.75730983])"
590,"array([-12.41651774,   9.12867289])"
591,"array([-12.57117431,   9.45769038])"
592,"array([-12.41819783,   8.80778885])"
593,"array([-12.52859927,   9.51934314])"
594,"array([-12.71640077,   9.21253126])"
595,"array([-12.37030759,   9.34295767])"
596,"array([-12.76771549,   9.53289616])"
597,"array([-12.72021091,   9.5646538 ])"
598,"array([-12.48780053,   9.49983223])"
599,"array([-12.14249129,   8.11510841])"
600,"array([-12.8096632 ,   8.16455255])"
601,"array([-12.43861376,   7.91285169])"
602,"array([-12.82813369,   8.60067789])"
603,"array([-12.6793706 ,   8.50272684])"
604,"array([-11.99846414,   8.09174985])"
605,"array([-12.86432985,   8.84326249])"
606,"array([-12.51112314,   8.95039381])"
607,"array([-13.26472462,   8.83199296])"
608,"array([-13.28621149,   8.5385486 ])"
609,"array([-13.14877608,   8.788946  ])"
610,"array([-13.24701841,   8.70326661])"
611,"array([-13.26347172,   8.89273912])"
612,"array([-12.42588951,   9.05002871])"
613,"array([-13.1212241 ,   8.61825479])"
614,"array([-13.26105829,   9.06287696])"
615,"array([-13.10650516,   8.72392563])"
616,"array([-13.13910807,   8.67604071])"
617,"array([-13.32023256,   8.93656112])"
618,"array([-13.31855987,   8.80457152])"
619,"array([-13.0825304 ,   8.66488641])"
620,"array([-13.29817533,   9.0076826 ])"
621,"array([-13.26546888,   8.95683836])"
622,"array([-12.29058772,   8.64481312])"
623,"array([-13.11156716,   9.05790771])"
624,"array([-13.3219616 ,   8.87097461])"
625,"array([-12.97467245,   8.83493607])"
626,"array([-13.02821944,   8.77287423])"
627,"array([-12.55216671,   8.93106693])"
628,"array([-12.46962516,   8.98070258])"
629,"array([-12.42620599,   8.97133464])"
630,"array([-13.30396259,   8.73707136])"
631,"array([-13.25112457,   8.7736472 ])"
632,"array([-12.58384244,   8.76194357])"
633,"array([-12.64266419,   8.43025377])"
634,"array([-12.69512097,   9.07250272])"
635,"array([-12.83561411,   9.43351875])"
636,"array([-12.52208873,   8.74118947])"
637,"array([-12.98428821,   9.13664659])"
638,"array([-12.81059301,   9.29535397])"
639,"array([-12.88057856,   8.90089655])"
640,"array([-12.9846703 ,   9.23160174])"
641,"array([-12.6582084,   9.3536979])"
642,"array([-12.97285612,   9.07699459])"
643,"array([-12.97617806,   9.28657729])"
644,"array([-12.7146818 ,   8.80109596])"
645,"array([-12.80631139,   9.05931547])"
646,"array([-12.52310966,   9.14459243])"
647,"array([-12.32676869,   9.00798296])"
648,"array([-12.23102274,   9.12593061])"
649,"array([-12.794176  ,   9.01311378])"
650,"array([-12.87191523,   9.01993774])"
651,"array([-12.16405626,   8.90354162])"
652,"array([-12.73048178,   9.150464  ])"
